round,cooperation0,cooperation1,cooperation2,cooperation3,cooperation4,cooperation5,cooperation6,cooperation7,cooperation8,cooperation9,cooperation10,cooperation11,cooperation12,cooperation13,cooperation14,cooperation15,cooperation16,cooperation17,cooperation18,cooperation19,cooperation20,cooperation21,cooperation22,cooperation23,cooperation24,cooperation25,cooperation26,cooperation27,cooperation28,cooperation29,cooperation30,cooperation31,cooperation32,cooperation33,cooperation34,cooperation35,cooperation36,cooperation37,cooperation38,cooperation39,cooperation40,cooperation41,cooperation42,cooperation43,cooperation44,cooperation45,cooperation46,cooperation47,cooperation48,cooperation49,cooperation50,cooperation51,cooperation52,cooperation53,cooperation54,cooperation55,cooperation56,cooperation57,cooperation58,cooperation59,cooperation60,cooperation61,cooperation62,cooperation63,cooperation64,cooperation65,cooperation66,cooperation67,cooperation68,cooperation69,cooperation70,cooperation71,cooperation72,cooperation73,cooperation74,cooperation75,cooperation76,cooperation77,cooperation78,cooperation79,cooperation80,cooperation81,cooperation82,cooperation83,cooperation84,cooperation85,cooperation86,cooperation87,cooperation88,cooperation89,cooperation90,cooperation91,cooperation92,cooperation93,cooperation94,cooperation95,cooperation96,cooperation97,cooperation98,cooperation99,,min,max,average,stdev
10,0.2784,0.2760,0.6500,0.4028,0.4092,0.3552,0.5044,0.3020,0.5912,0.2656,0.2040,0.3280,0.3420,0.4196,0.1316,0.3176,0.4032,0.4368,0.0048,0.3756,0.0000,0.4224,0.3376,0.3184,0.3020,0.1600,0.4284,0.4736,0.0000,0.4016,0.5532,0.1544,0.2980,0.0740,0.3192,0.1568,0.1456,0.4664,0.3280,0.6304,0.2604,0.1704,0.1600,0.3124,0.3920,0.2244,0.3788,0.3428,0.4684,0.4052,0.2556,0.0764,0.4980,0.1672,0.3268,0.3908,0.3064,0.0000,0.3664,0.2820,0.4120,0.3272,0.5048,0.1680,0.5128,0.4132,0.1600,0.2988,0.2880,0.3388,0.3724,0.3848,0.5340,0.1648,0.5816,0.3480,0.5332,0.1624,0.4760,0.0764,0.2524,0.0000,0.4576,0.0048,0.3132,0.4004,0.3128,0.5804,0.3312,0.5716,0.1624,0.4128,0.2556,0.1600,0.4152,0.5164,0.3004,0.3728,0.1600,0.1600,,0.0000,0.6500,0.3195,0.1531
11,0.3408,0.3296,0.7104,0.4524,0.4576,0.4248,0.5420,0.3660,0.6484,0.3104,0.2468,0.3696,0.3900,0.4708,0.1612,0.3656,0.4716,0.4920,0.0048,0.4376,0.0000,0.4844,0.3892,0.3888,0.3660,0.1936,0.4876,0.5712,0.0000,0.4852,0.6160,0.1864,0.3504,0.1012,0.3876,0.1896,0.1776,0.5228,0.3912,0.6644,0.3020,0.2048,0.1936,0.3668,0.4172,0.2496,0.4412,0.4060,0.5136,0.4836,0.3052,0.1036,0.5696,0.2008,0.3868,0.4496,0.3516,0.0000,0.4104,0.3240,0.4892,0.3776,0.6080,0.2024,0.6008,0.4600,0.1936,0.3628,0.3276,0.3996,0.4308,0.4360,0.5900,0.1984,0.6316,0.3948,0.5912,0.1960,0.5488,0.1036,0.2996,0.0000,0.5148,0.0048,0.3472,0.4776,0.3792,0.6524,0.3992,0.6696,0.1960,0.4568,0.3164,0.1936,0.4556,0.5568,0.3476,0.4392,0.1936,0.1936,,0.0000,0.7104,0.3686,0.1686
12,0.4096,0.3728,0.7580,0.5076,0.5272,0.4636,0.5996,0.4308,0.7356,0.3648,0.2760,0.4376,0.4612,0.5388,0.1940,0.4208,0.5204,0.5568,0.0048,0.4840,0.0000,0.5648,0.4388,0.4484,0.4180,0.2304,0.5612,0.6276,0.0000,0.5436,0.6680,0.2216,0.4056,0.1336,0.4396,0.2256,0.2128,0.5632,0.4576,0.7140,0.3524,0.2424,0.2304,0.4212,0.4772,0.3020,0.4796,0.4636,0.5752,0.5376,0.3472,0.1360,0.6020,0.2376,0.4648,0.5204,0.4176,0.0000,0.4648,0.3876,0.5456,0.4400,0.6560,0.2400,0.6240,0.5284,0.2304,0.4208,0.3848,0.4400,0.5008,0.5216,0.6400,0.2348,0.6912,0.4560,0.6560,0.2328,0.6148,0.1360,0.3392,0.0000,0.5816,0.0048,0.4128,0.5200,0.4512,0.7216,0.4736,0.7476,0.2328,0.4976,0.3564,0.2304,0.5168,0.6092,0.4060,0.4572,0.2304,0.2304,,0.0000,0.7580,0.4181,0.1819
13,0.4624,0.4272,0.8028,0.5476,0.5888,0.5064,0.6336,0.4988,0.7676,0.4080,0.3280,0.4792,0.5116,0.5948,0.2300,0.4764,0.5984,0.6104,0.0048,0.5392,0.0000,0.6224,0.4964,0.5260,0.4820,0.2704,0.6232,0.7084,0.0000,0.6224,0.7120,0.2600,0.4540,0.1564,0.4868,0.2648,0.2512,0.6196,0.5304,0.7344,0.4016,0.2812,0.2704,0.4876,0.4964,0.3444,0.5232,0.5268,0.6092,0.6168,0.4036,0.1588,0.6744,0.2776,0.5192,0.5840,0.4672,0.0000,0.5260,0.4376,0.6292,0.4968,0.7408,0.2808,0.6936,0.5988,0.2704,0.4944,0.4256,0.5096,0.5424,0.5552,0.6928,0.2732,0.7376,0.5188,0.7288,0.2728,0.6816,0.1588,0.3988,0.0000,0.6364,0.0048,0.4544,0.5696,0.5096,0.7816,0.5032,0.8116,0.2728,0.5372,0.4244,0.2704,0.5540,0.6528,0.4596,0.5332,0.2704,0.2704,,0.0000,0.8116,0.4666,0.1945
14,0.5392,0.4848,0.8180,0.6024,0.6572,0.5488,0.7040,0.5732,0.8468,0.4704,0.3640,0.5372,0.5784,0.6412,0.2692,0.5152,0.6420,0.6756,0.0048,0.5860,0.0000,0.6696,0.5516,0.5884,0.5404,0.3136,0.6988,0.7572,0.0000,0.6776,0.7692,0.3016,0.4936,0.1892,0.5296,0.3072,0.2928,0.6572,0.5984,0.7684,0.4576,0.3244,0.3136,0.5448,0.5572,0.3876,0.5640,0.5700,0.6688,0.6724,0.4572,0.1916,0.7144,0.3208,0.5936,0.6516,0.5376,0.0000,0.5800,0.5048,0.6860,0.5664,0.7212,0.3248,0.6964,0.6588,0.3136,0.5548,0.4912,0.5556,0.6120,0.6440,0.7236,0.3152,0.7924,0.5840,0.7888,0.3160,0.7516,0.1916,0.4396,0.0000,0.6932,0.0048,0.5196,0.6140,0.5592,0.8284,0.5800,0.8400,0.3160,0.5736,0.4696,0.3136,0.6136,0.6992,0.5252,0.5512,0.3136,0.3136,,0.0000,0.8468,0.5143,0.2037
15,0.5728,0.5456,0.8304,0.6400,0.6788,0.5872,0.7400,0.6292,0.8664,0.5296,0.4300,0.5556,0.6204,0.6992,0.3100,0.5884,0.7184,0.7260,0.0048,0.6380,0.0000,0.7060,0.6168,0.6448,0.5804,0.3600,0.7376,0.7892,0.0000,0.7272,0.7736,0.3464,0.5372,0.2160,0.5864,0.3528,0.3376,0.7076,0.6760,0.7800,0.5144,0.3688,0.3600,0.5916,0.5804,0.4380,0.6096,0.6240,0.7024,0.7420,0.5172,0.2184,0.7608,0.3668,0.6432,0.6872,0.5944,0.0000,0.6536,0.5608,0.7504,0.5968,0.7896,0.3720,0.7564,0.7108,0.3600,0.6172,0.5400,0.6312,0.6444,0.6916,0.7572,0.3572,0.8424,0.6448,0.7992,0.3624,0.7968,0.2184,0.5064,0.0000,0.7316,0.0048,0.5756,0.6528,0.6088,0.8444,0.6072,0.8532,0.3624,0.6184,0.5380,0.3600,0.6556,0.7496,0.5844,0.6088,0.3600,0.3600,,0.0000,0.8664,0.5574,0.2092
16,0.6440,0.6112,0.8296,0.6904,0.7520,0.6320,0.7980,0.6904,0.9016,0.5936,0.4688,0.6204,0.6772,0.7528,0.3524,0.6332,0.7508,0.7788,0.0048,0.6904,0.0000,0.7576,0.6720,0.7012,0.6456,0.4096,0.7972,0.8004,0.0000,0.7864,0.8044,0.3944,0.5584,0.2616,0.6252,0.4016,0.3856,0.7344,0.7120,0.7840,0.5732,0.4164,0.4096,0.6496,0.6356,0.4904,0.6504,0.6528,0.7624,0.7752,0.5788,0.2640,0.7824,0.4148,0.6916,0.7420,0.6696,0.0000,0.6860,0.6364,0.7800,0.6680,0.7740,0.4224,0.7584,0.7540,0.4096,0.6716,0.6100,0.6788,0.7188,0.7692,0.7848,0.4060,0.8780,0.6828,0.8344,0.4120,0.8232,0.2632,0.5572,0.0000,0.7616,0.0048,0.6396,0.7064,0.6592,0.8740,0.6904,0.8720,0.4120,0.6508,0.5984,0.4096,0.7088,0.8040,0.6572,0.6480,0.4096,0.4096,,0.0000,0.9016,0.6016,0.2136
17,0.6800,0.6704,0.8472,0.7284,0.7680,0.6648,0.8064,0.7312,0.8792,0.6608,0.5452,0.6292,0.7176,0.8024,0.4004,0.6872,0.7956,0.8164,0.0048,0.7340,0.0000,0.7904,0.7388,0.7300,0.6788,0.4624,0.8240,0.8416,0.0000,0.8172,0.8184,0.4456,0.6300,0.3100,0.6796,0.4536,0.4368,0.8000,0.7704,0.8072,0.6380,0.4684,0.4624,0.6928,0.6604,0.5644,0.6928,0.7164,0.7952,0.8156,0.6372,0.3124,0.8096,0.4664,0.7328,0.7700,0.7352,0.0000,0.7468,0.7016,0.8208,0.6936,0.8336,0.4760,0.7996,0.7880,0.4624,0.7328,0.6620,0.7372,0.7544,0.7900,0.7908,0.4580,0.8884,0.7476,0.8472,0.4648,0.8404,0.3092,0.6320,0.0000,0.8036,0.0048,0.6932,0.7396,0.7104,0.8668,0.7144,0.8708,0.4600,0.6960,0.6604,0.4624,0.7452,0.8336,0.7220,0.6792,0.4624,0.4624,,0.0000,0.8884,0.6414,0.2146
18,0.7488,0.7440,0.8292,0.7792,0.8320,0.7140,0.8384,0.7812,0.8976,0.7232,0.5744,0.6892,0.7760,0.8280,0.4516,0.7172,0.8064,0.8064,0.0048,0.7824,0.0000,0.8344,0.8112,0.7720,0.7448,0.5184,0.8700,0.8388,0.0000,0.8720,0.8212,0.5000,0.6264,0.3400,0.7220,0.5088,0.4912,0.8100,0.7928,0.8044,0.6508,0.5236,0.5184,0.7540,0.7092,0.5716,0.7284,0.7508,0.8168,0.8128,0.7072,0.3424,0.8220,0.5164,0.7800,0.7892,0.7960,0.0000,0.7796,0.7428,0.8556,0.7680,0.8140,0.5328,0.8004,0.8164,0.5184,0.7736,0.7364,0.7700,0.8256,0.8392,0.8256,0.5132,0.8816,0.7984,0.8524,0.5208,0.8628,0.3376,0.6840,0.0000,0.8220,0.0048,0.7336,0.7936,0.7608,0.8800,0.7976,0.8816,0.5144,0.7364,0.7280,0.5184,0.7996,0.8516,0.8012,0.7164,0.5184,0.5184,,0.0000,0.8976,0.6782,0.2168
19,0.7800,0.7696,0.8444,0.8180,0.8168,0.7328,0.8452,0.8128,0.8920,0.7984,0.6628,0.7180,0.8304,0.8292,0.5060,0.7760,0.8456,0.8432,0.0048,0.8236,0.0000,0.8304,0.8420,0.7972,0.7804,0.5776,0.8652,0.8716,0.0000,0.8584,0.8184,0.5576,0.7088,0.3928,0.7828,0.5672,0.5488,0.8756,0.8416,0.8120,0.7160,0.5820,0.5776,0.8008,0.7508,0.6360,0.7784,0.8004,0.8340,0.8512,0.7816,0.3952,0.8412,0.5716,0.7948,0.8284,0.8084,0.0000,0.8156,0.7988,0.8656,0.7952,0.8640,0.5928,0.8336,0.8456,0.5776,0.8120,0.7748,0.8296,0.8208,0.8456,0.8236,0.5712,0.8796,0.8340,0.8628,0.5780,0.8812,0.3840,0.7652,0.0000,0.8452,0.0048,0.7668,0.8204,0.8104,0.8660,0.8192,0.8824,0.5720,0.7696,0.7696,0.5776,0.8260,0.8652,0.8040,0.7556,0.5776,0.5776,,0.0000,0.8920,0.7119,0.2154
20,0.8492,0.8408,0.8372,0.8212,0.8596,0.7896,0.8740,0.8488,0.9040,0.8760,0.7048,0.7648,0.8580,0.8412,0.5636,0.8044,0.8504,0.8580,0.0048,0.8480,0.0000,0.8640,0.8736,0.8284,0.8444,0.6400,0.8976,0.8692,0.0000,0.8772,0.8168,0.6184,0.7104,0.4324,0.8144,0.6288,0.6096,0.8332,0.8472,0.8040,0.7240,0.6436,0.6400,0.8228,0.7888,0.6512,0.8080,0.8028,0.8480,0.8312,0.8528,0.4332,0.8480,0.6268,0.8276,0.8324,0.8404,0.0000,0.8248,0.8480,0.8976,0.8672,0.8452,0.6560,0.8232,0.8456,0.6400,0.8432,0.8244,0.8520,0.8688,0.8668,0.8176,0.6324,0.8876,0.8664,0.8664,0.6396,0.8912,0.4204,0.8228,0.0000,0.8524,0.0048,0.8148,0.8468,0.8592,0.8876,0.8608,0.8840,0.6320,0.8084,0.8128,0.6400,0.8416,0.8644,0.8592,0.8088,0.6400,0.6400,,0.0000,0.9040,0.7413,0.2156
21,0.8440,0.8640,0.8452,0.8516,0.8488,0.8184,0.8692,0.8616,0.8908,0.8644,0.7696,0.7972,0.8840,0.8364,0.6244,0.8252,0.8844,0.8592,0.0048,0.8544,0.0000,0.8400,0.8716,0.8396,0.8720,0.7056,0.8776,0.8672,0.0000,0.8628,0.8208,0.6824,0.7788,0.4996,0.8508,0.6936,0.6736,0.8696,0.8824,0.8236,0.7892,0.7084,0.7056,0.8548,0.8340,0.7028,0.8628,0.8440,0.8576,0.8604,0.8784,0.4976,0.8540,0.6940,0.8476,0.8372,0.8580,0.0000,0.8424,0.8504,0.8844,0.8320,0.8916,0.7224,0.8676,0.8580,0.7056,0.8616,0.8280,0.8764,0.8488,0.8700,0.8272,0.6948,0.8912,0.8608,0.8612,0.7024,0.8976,0.4844,0.8776,0.0000,0.8424,0.0048,0.7912,0.8480,0.8536,0.8656,0.8696,0.8836,0.6952,0.8524,0.8576,0.7056,0.8516,0.8748,0.8464,0.8072,0.7056,0.7056,,0.0000,0.8976,0.7639,0.2113
22,0.8880,0.8664,0.8384,0.8272,0.8852,0.8692,0.8888,0.8724,0.9048,0.9148,0.7772,0.8368,0.8824,0.8536,0.6884,0.8300,0.8676,0.8740,0.0048,0.8588,0.0000,0.8676,0.8900,0.8496,0.8932,0.7744,0.8984,0.8724,0.0000,0.8776,0.8152,0.7404,0.8080,0.5404,0.8508,0.7616,0.7408,0.8436,0.8728,0.7988,0.8092,0.7764,0.7744,0.8516,0.8732,0.7344,0.8432,0.8496,0.8608,0.8344,0.9044,0.5384,0.8596,0.7580,0.8624,0.8428,0.8724,0.0000,0.8512,0.8908,0.8920,0.8984,0.8672,0.7920,0.8384,0.8560,0.7744,0.8872,0.8300,0.8684,0.8812,0.8736,0.8168,0.7592,0.8960,0.8788,0.8628,0.7684,0.9116,0.5220,0.8724,0.0000,0.8600,0.0048,0.8360,0.8708,0.8952,0.8868,0.8872,0.8760,0.7616,0.8880,0.8992,0.7744,0.8716,0.8780,0.8968,0.8452,0.7744,0.7744,,0.0000,0.9148,0.7854,0.2113
23,0.8728,0.8856,0.8476,0.8636,0.8592,0.8644,0.8824,0.8872,0.8892,0.8792,0.8360,0.8708,0.8948,0.8288,0.7556,0.8456,0.8780,0.8756,0.0048,0.8464,0.0000,0.8428,0.8776,0.8556,0.9008,0.8464,0.8736,0.8676,0.0000,0.8768,0.8144,0.8092,0.8384,0.6024,0.8672,0.8328,0.8112,0.8692,0.8968,0.8116,0.8608,0.8476,0.8464,0.8932,0.8580,0.7736,0.8780,0.8728,0.8700,0.8628,0.8932,0.6012,0.8556,0.8340,0.8704,0.8380,0.8804,0.0000,0.8604,0.8704,0.8880,0.8560,0.9056,0.8648,0.8708,0.8588,0.8464,0.8892,0.8380,0.8816,0.8628,0.8680,0.8264,0.8292,0.8772,0.8740,0.8632,0.8388,0.9120,0.5800,0.8872,0.0000,0.8408,0.0048,0.8148,0.8712,0.8688,0.8664,0.8912,0.8876,0.8312,0.8780,0.8936,0.8464,0.8596,0.8716,0.8688,0.8456,0.8464,0.8464,,0.0000,0.9120,0.8008,0.2096
