round,cooperation0,cooperation1,cooperation2,cooperation3,cooperation4,cooperation5,cooperation6,cooperation7,cooperation8,cooperation9,cooperation10,cooperation11,cooperation12,cooperation13,cooperation14,cooperation15,cooperation16,cooperation17,cooperation18,cooperation19,cooperation20,cooperation21,cooperation22,cooperation23,cooperation24,cooperation25,cooperation26,cooperation27,cooperation28,cooperation29,cooperation30,cooperation31,cooperation32,cooperation33,cooperation34,cooperation35,cooperation36,cooperation37,cooperation38,cooperation39,cooperation40,cooperation41,cooperation42,cooperation43,cooperation44,cooperation45,cooperation46,cooperation47,cooperation48,cooperation49,cooperation50,cooperation51,cooperation52,cooperation53,cooperation54,cooperation55,cooperation56,cooperation57,cooperation58,cooperation59,cooperation60,cooperation61,cooperation62,cooperation63,cooperation64,cooperation65,cooperation66,cooperation67,cooperation68,cooperation69,cooperation70,cooperation71,cooperation72,cooperation73,cooperation74,cooperation75,cooperation76,cooperation77,cooperation78,cooperation79,cooperation80,cooperation81,cooperation82,cooperation83,cooperation84,cooperation85,cooperation86,cooperation87,cooperation88,cooperation89,cooperation90,cooperation91,cooperation92,cooperation93,cooperation94,cooperation95,cooperation96,cooperation97,cooperation98,cooperation99,,min,max,average,stdev
10,0.4484,0.7304,0.3568,0.5128,0.3992,0.6728,0.5092,0.6296,0.6104,0.6340,0.7440,0.5164,0.6792,0.5036,0.5860,0.5324,0.3648,0.7452,0.4908,0.4452,0.5156,0.6156,0.4500,0.4492,0.5896,0.6288,0.6664,0.7016,0.6028,0.7068,0.5448,0.8304,0.6492,0.6444,0.3376,0.4876,0.5896,0.6260,0.4980,0.6072,0.4108,0.5888,0.5416,0.8272,0.6500,0.5572,0.6256,0.5608,0.5796,0.6112,0.4812,0.3376,0.4948,0.6712,0.5628,0.6140,0.4260,0.6196,0.5084,0.5276,0.4500,0.6272,0.5012,0.6812,0.5888,0.5532,0.7888,0.4412,0.6612,0.4236,0.7572,0.5856,0.6836,0.6680,0.6076,0.6864,0.4716,0.5976,0.4680,0.5168,0.4900,0.3932,0.7380,0.5984,0.6064,0.5888,0.7244,0.6268,0.6672,0.4464,0.5280,0.4448,0.6664,0.4708,0.8028,0.7420,0.7048,0.5996,0.5296,0.7604,,0.3376,0.8304,0.5794,0.1124
11,0.3780,0.6976,0.2628,0.4288,0.3248,0.6280,0.4116,0.5616,0.5828,0.5672,0.6992,0.4516,0.6328,0.4340,0.5140,0.5016,0.2672,0.6952,0.4052,0.3596,0.4680,0.5452,0.4028,0.4120,0.5524,0.5388,0.6000,0.6660,0.5332,0.6440,0.4832,0.8036,0.6268,0.5416,0.2716,0.4068,0.5104,0.5860,0.3924,0.5192,0.3192,0.5472,0.4552,0.8080,0.5724,0.5116,0.5592,0.4536,0.5380,0.5184,0.4124,0.2836,0.4244,0.6328,0.5132,0.5544,0.3496,0.5516,0.4312,0.4404,0.3684,0.5468,0.4256,0.6164,0.5192,0.5040,0.8204,0.4036,0.6448,0.3328,0.6948,0.5252,0.6524,0.6204,0.5276,0.6152,0.4240,0.5232,0.4084,0.4440,0.3868,0.3204,0.6772,0.5140,0.5272,0.5460,0.6660,0.5788,0.6304,0.3684,0.4652,0.3740,0.5984,0.4372,0.7824,0.7024,0.6768,0.4980,0.4744,0.7028,,0.2628,0.8204,0.5173,0.1253
12,0.3316,0.6548,0.1960,0.3560,0.2912,0.5768,0.3284,0.4940,0.5424,0.5220,0.6484,0.4008,0.5884,0.3712,0.4552,0.4808,0.2116,0.6424,0.3348,0.2912,0.4248,0.4780,0.3600,0.3864,0.5120,0.4532,0.5248,0.6168,0.4624,0.5800,0.4236,0.7680,0.5808,0.4540,0.2492,0.3404,0.4380,0.5416,0.2904,0.4284,0.2484,0.4916,0.3656,0.7684,0.4992,0.4848,0.5068,0.3496,0.5064,0.4280,0.3680,0.2576,0.3668,0.5904,0.4692,0.4904,0.2836,0.4848,0.3628,0.3696,0.3036,0.4640,0.3468,0.5544,0.4616,0.4652,0.8352,0.3720,0.5988,0.2704,0.6288,0.4652,0.6060,0.5816,0.4608,0.5432,0.3840,0.4632,0.3648,0.3928,0.2992,0.2820,0.6132,0.4364,0.4512,0.5164,0.5968,0.5244,0.5864,0.3152,0.4244,0.3132,0.5208,0.3972,0.7388,0.6492,0.6472,0.4092,0.4360,0.6420,,0.1960,0.8352,0.4608,0.1300
13,0.2916,0.6012,0.1612,0.3168,0.2948,0.5356,0.2640,0.4328,0.4936,0.4956,0.5972,0.3712,0.5528,0.3180,0.4036,0.4604,0.1872,0.5880,0.2776,0.2612,0.3796,0.4172,0.3220,0.3740,0.4648,0.3836,0.4516,0.5712,0.3900,0.5196,0.3776,0.7344,0.5384,0.3852,0.2556,0.2844,0.3780,0.4920,0.2016,0.3480,0.2212,0.4484,0.3000,0.7176,0.4308,0.4628,0.4384,0.2560,0.4784,0.3428,0.3452,0.2636,0.3204,0.5472,0.4312,0.4284,0.2428,0.4192,0.3196,0.3040,0.2708,0.3900,0.2720,0.4964,0.4216,0.4412,0.8372,0.3468,0.5444,0.2316,0.5576,0.4132,0.5496,0.5484,0.3980,0.4668,0.3672,0.4160,0.3388,0.3676,0.2328,0.2672,0.5524,0.3904,0.3764,0.4944,0.5168,0.4728,0.5388,0.2996,0.3964,0.2752,0.4556,0.3496,0.6896,0.5940,0.6168,0.3232,0.4072,0.5792,,0.1612,0.8372,0.4139,0.1281
14,0.2640,0.5428,0.1652,0.3008,0.3248,0.4976,0.2308,0.3784,0.4456,0.4832,0.5456,0.3424,0.5092,0.2840,0.3640,0.4444,0.1888,0.5324,0.2340,0.2656,0.3464,0.3700,0.2868,0.3728,0.4108,0.3220,0.3832,0.5260,0.3236,0.4624,0.3424,0.7008,0.5072,0.3296,0.2768,0.2380,0.3256,0.4380,0.1524,0.2832,0.2244,0.4092,0.2588,0.6680,0.3736,0.4524,0.3828,0.1924,0.4512,0.2744,0.3432,0.2784,0.3020,0.4968,0.3972,0.3772,0.2240,0.3664,0.2960,0.2620,0.2500,0.3200,0.2056,0.4412,0.3992,0.4180,0.8200,0.3336,0.4972,0.2368,0.4920,0.3672,0.4836,0.5220,0.3644,0.3888,0.3512,0.3748,0.3228,0.3512,0.1984,0.2824,0.4980,0.3616,0.3136,0.4796,0.4480,0.4308,0.4892,0.3128,0.3832,0.2564,0.3948,0.2952,0.6444,0.5356,0.5860,0.2452,0.3856,0.5232,,0.1524,0.8200,0.3778,0.1211
15,0.2476,0.4812,0.1956,0.2980,0.3704,0.4624,0.2180,0.3376,0.4032,0.4748,0.4996,0.3212,0.4520,0.2512,0.3364,0.4144,0.2352,0.4672,0.2116,0.2764,0.3184,0.3248,0.2688,0.3724,0.3592,0.2736,0.3280,0.4828,0.2700,0.4188,0.3044,0.6672,0.4808,0.2936,0.3124,0.2172,0.3000,0.3964,0.1536,0.2432,0.2468,0.3796,0.2404,0.6244,0.3352,0.4420,0.3448,0.1440,0.4252,0.2240,0.3556,0.2840,0.2912,0.4484,0.3672,0.3188,0.2244,0.3348,0.2848,0.2368,0.2412,0.2596,0.1568,0.3952,0.3756,0.3952,0.7900,0.3268,0.4512,0.2600,0.4252,0.3308,0.4292,0.4936,0.3456,0.3184,0.3276,0.3400,0.3064,0.3432,0.1968,0.3140,0.4484,0.3420,0.2828,0.4492,0.3792,0.3908,0.4400,0.3324,0.3804,0.2464,0.3452,0.2580,0.6016,0.4740,0.5456,0.1800,0.3736,0.4680,,0.1440,0.7900,0.3505,0.1109
16,0.2332,0.4164,0.2348,0.3112,0.4012,0.4280,0.2220,0.2980,0.3836,0.4568,0.4580,0.2960,0.3880,0.2348,0.3104,0.3804,0.2732,0.4048,0.2048,0.2948,0.2832,0.2948,0.2696,0.3572,0.3172,0.2556,0.2800,0.4448,0.2252,0.3800,0.2840,0.6336,0.4412,0.2684,0.3448,0.2232,0.2852,0.3572,0.1776,0.2108,0.2728,0.3696,0.2336,0.5844,0.3232,0.4136,0.3144,0.1132,0.3912,0.1808,0.3708,0.2976,0.2964,0.3988,0.3416,0.2880,0.2544,0.3172,0.2620,0.2212,0.2308,0.2184,0.1124,0.3536,0.3504,0.3568,0.7516,0.3276,0.4112,0.2856,0.3628,0.3028,0.3928,0.4804,0.3512,0.2652,0.3052,0.3108,0.2892,0.3480,0.2236,0.3464,0.4084,0.3316,0.2672,0.4320,0.3112,0.3528,0.3928,0.3496,0.3812,0.2420,0.3108,0.2260,0.5624,0.4092,0.4924,0.1484,0.3608,0.4140,,0.1124,0.7516,0.3298,0.1009
17,0.2272,0.3484,0.2692,0.3260,0.3880,0.4168,0.2340,0.2724,0.3740,0.4132,0.4152,0.2764,0.3292,0.2276,0.2928,0.3376,0.3080,0.3544,0.2048,0.3228,0.2460,0.2672,0.2592,0.3376,0.2728,0.2600,0.2364,0.4020,0.1868,0.3540,0.2844,0.6000,0.3884,0.2528,0.3704,0.2316,0.2896,0.3200,0.2172,0.2132,0.2916,0.3744,0.2296,0.5284,0.3208,0.3740,0.2876,0.0948,0.3572,0.1456,0.3540,0.3156,0.3068,0.3540,0.3036,0.2720,0.2828,0.3036,0.2396,0.2016,0.2316,0.1868,0.0760,0.3188,0.3360,0.3144,0.7100,0.3160,0.3648,0.3180,0.3012,0.2980,0.3728,0.4564,0.3424,0.2256,0.2972,0.2924,0.2820,0.3428,0.2488,0.3808,0.3788,0.3256,0.2616,0.3924,0.2432,0.3208,0.3460,0.3616,0.3720,0.2324,0.2912,0.2020,0.5212,0.3412,0.4424,0.1248,0.3404,0.3500,,0.0760,0.7100,0.3113,0.0922
18,0.2288,0.2772,0.2968,0.3464,0.3508,0.4076,0.2416,0.2576,0.3664,0.3544,0.3868,0.2728,0.2904,0.2388,0.2680,0.2976,0.3144,0.3072,0.2092,0.3572,0.2100,0.2436,0.2500,0.3472,0.2332,0.2664,0.2000,0.3624,0.1512,0.3348,0.3024,0.5664,0.3352,0.2568,0.3592,0.2360,0.3156,0.2852,0.2528,0.2332,0.3152,0.3836,0.2220,0.4644,0.3244,0.3368,0.2684,0.0872,0.3200,0.1152,0.3316,0.3344,0.3164,0.3080,0.2792,0.2536,0.3024,0.2800,0.2144,0.1912,0.2448,0.1712,0.0488,0.2972,0.3220,0.2768,0.6652,0.3096,0.3352,0.3328,0.2472,0.2980,0.3596,0.4116,0.3260,0.1924,0.2984,0.2704,0.2740,0.3316,0.2736,0.4084,0.3580,0.3284,0.2652,0.3584,0.1788,0.3068,0.2996,0.3840,0.3424,0.2292,0.2704,0.1856,0.4976,0.2700,0.4004,0.1052,0.3168,0.3092,,0.0488,0.6652,0.2956,0.0875
19,0.2348,0.2028,0.3160,0.3640,0.3108,0.3980,0.2580,0.2564,0.3580,0.3004,0.3592,0.2772,0.2716,0.2544,0.2504,0.2676,0.3028,0.2656,0.2224,0.3748,0.1764,0.2300,0.2416,0.3740,0.1976,0.2804,0.1704,0.3292,0.1260,0.3204,0.3208,0.5328,0.2952,0.2608,0.3172,0.2360,0.3476,0.2544,0.2796,0.2548,0.3216,0.3748,0.2200,0.4292,0.3360,0.3160,0.2620,0.0868,0.2884,0.0888,0.3040,0.3512,0.3120,0.2904,0.2760,0.2488,0.3176,0.2804,0.2036,0.1848,0.2704,0.1568,0.0284,0.2832,0.3032,0.2620,0.6172,0.2988,0.3064,0.3452,0.2096,0.3060,0.3432,0.3708,0.3124,0.1724,0.2816,0.2504,0.2752,0.3076,0.2972,0.4328,0.3404,0.3404,0.2744,0.3380,0.1244,0.3008,0.2540,0.3916,0.3044,0.2340,0.2516,0.1788,0.4744,0.2068,0.3668,0.1044,0.2944,0.2672,,0.0284,0.6172,0.2836,0.0866
20,0.2528,0.1436,0.3120,0.3720,0.2836,0.3932,0.2724,0.2592,0.3500,0.2776,0.3584,0.2996,0.2736,0.2736,0.2512,0.2480,0.2872,0.2388,0.2440,0.3956,0.1600,0.2256,0.2536,0.3948,0.1656,0.2984,0.1472,0.3152,0.1176,0.3200,0.3400,0.4992,0.2896,0.2728,0.2604,0.2500,0.3812,0.2380,0.3076,0.2720,0.3276,0.3748,0.2260,0.4012,0.3476,0.3092,0.2660,0.0944,0.2916,0.0664,0.2876,0.3624,0.2952,0.2872,0.2908,0.2488,0.3464,0.2908,0.1992,0.2016,0.2896,0.1516,0.0132,0.2836,0.2932,0.2592,0.5660,0.3060,0.2884,0.3568,0.1808,0.3200,0.3244,0.3544,0.3196,0.1660,0.2736,0.2552,0.2820,0.3060,0.3156,0.4420,0.3260,0.3508,0.2916,0.3484,0.0832,0.3028,0.2092,0.3980,0.2908,0.2528,0.2424,0.1884,0.4456,0.1540,0.3408,0.1088,0.2884,0.2288,,0.0132,0.5660,0.2801,0.0881
21,0.2848,0.0844,0.2804,0.3836,0.2756,0.3968,0.2876,0.2692,0.3504,0.2736,0.3664,0.3156,0.2848,0.2980,0.2772,0.2540,0.2852,0.2224,0.2700,0.4216,0.1652,0.2284,0.2648,0.4148,0.1616,0.3236,0.1368,0.3152,0.1292,0.3260,0.3564,0.4656,0.2968,0.2672,0.2196,0.2728,0.4180,0.2388,0.2964,0.2784,0.3060,0.3852,0.2380,0.3764,0.3684,0.3256,0.2800,0.1088,0.3048,0.0472,0.2760,0.3740,0.2804,0.3048,0.3140,0.2560,0.3828,0.3148,0.2148,0.2232,0.3048,0.1596,0.0048,0.2896,0.2996,0.2652,0.5116,0.3156,0.2696,0.3752,0.1672,0.3444,0.3156,0.3460,0.3224,0.1644,0.2784,0.2724,0.2816,0.2984,0.3208,0.4320,0.3264,0.3472,0.3076,0.3720,0.0496,0.3148,0.1644,0.3936,0.3016,0.2792,0.2408,0.2040,0.4088,0.1012,0.3220,0.1228,0.2880,0.2008,,0.0048,0.5116,0.2822,0.0907
22,0.3232,0.0492,0.2456,0.3988,0.2800,0.4040,0.3072,0.2800,0.3480,0.2888,0.3688,0.3308,0.3036,0.3040,0.3024,0.2724,0.2984,0.2256,0.2996,0.4456,0.1844,0.2324,0.2736,0.4276,0.1644,0.3504,0.1336,0.3236,0.1488,0.3400,0.3604,0.4320,0.3152,0.2600,0.1960,0.2888,0.4424,0.2552,0.2804,0.2844,0.2784,0.4056,0.2508,0.3564,0.3340,0.3484,0.2960,0.1248,0.3148,0.0312,0.2720,0.3820,0.2540,0.3348,0.3296,0.2552,0.4188,0.3308,0.2400,0.2516,0.3212,0.1732,0.0000,0.3128,0.3064,0.2844,0.4540,0.3272,0.2636,0.4004,0.1616,0.3776,0.2928,0.3328,0.3228,0.1672,0.2960,0.2968,0.2796,0.2908,0.3004,0.4104,0.3440,0.3440,0.3300,0.3840,0.0312,0.3404,0.1212,0.3916,0.3308,0.3152,0.2428,0.2308,0.3704,0.0484,0.3336,0.1392,0.2972,0.1924,,0.0000,0.4540,0.2874,0.0939
23,0.3588,0.0316,0.2140,0.4052,0.3052,0.4208,0.3360,0.2852,0.3444,0.3144,0.3604,0.3476,0.3156,0.3060,0.3292,0.2968,0.3044,0.2372,0.3320,0.4376,0.2104,0.2456,0.2904,0.4408,0.1740,0.3720,0.1352,0.3324,0.1696,0.3336,0.3476,0.4248,0.3460,0.2620,0.2068,0.3024,0.4632,0.2764,0.2524,0.2736,0.2484,0.4248,0.2700,0.3412,0.2872,0.3844,0.2960,0.1420,0.3068,0.0184,0.2892,0.3808,0.2332,0.3572,0.3468,0.2572,0.4400,0.3452,0.2600,0.2824,0.3392,0.1920,0.0000,0.3416,0.3080,0.3024,0.3932,0.3348,0.2744,0.3988,0.1704,0.4184,0.2688,0.3264,0.3376,0.1760,0.2896,0.3232,0.2796,0.2860,0.2888,0.3852,0.3680,0.3444,0.3560,0.3828,0.0160,0.3744,0.0780,0.3868,0.3440,0.3400,0.2288,0.2524,0.3348,0.0252,0.3432,0.1584,0.3008,0.1948,,0.0000,0.4632,0.2932,0.0972
