Random,EGreedy 0.0,EGreedy 0.1,EGreedy 0.2,Softmax 1,Softmax 0.1,Arm 4 mean
0.3265548747,-0.1890151848,-0.1674146759,-0.0275571161,-0.2811682092,-0.2089023117,0.3
0.3252969349,-0.1890433682,-0.1698305793,-0.0211207477,-0.2842578796,-0.2102848507,0.3
0.3257383999,-0.1893048658,-0.1618982616,-0.0183975918,-0.2806559035,-0.2100311846,0.3
0.3251585784,-0.1895379216,-0.1545763151,-0.0189469295,-0.2810510912,-0.2103985529,0.3
0.3233124448,-0.1900305239,-0.1555718032,-0.0122263901,-0.2807296732,-0.2097204964,0.3
0.3213313941,-0.1901707893,-0.15762304,-0.0060409359,-0.2818444161,-0.2123544341,0.3
0.3204899346,-0.1903839772,-0.1535029348,-0.0030532153,-0.2750481556,-0.2129186215,0.3
0.3175389273,-0.190323247,-0.1465649405,0.0030912516,-0.2732779501,-0.2118633656,0.3
0.3140865746,-0.1904216674,-0.1502116103,0.0007969564,-0.2691938135,-0.2122787478,0.3
0.3153360031,-0.1908682195,-0.1472574789,0.0074244974,-0.2683753932,-0.2121725127,0.3
0.3161884437,-0.1907770764,-0.146868966,0.0092395677,-0.2685429357,-0.2126232624,0.3
0.3163620597,-0.1908519942,-0.1463714166,0.0156334001,-0.2687761555,-0.2125745181,0.3
0.3157060174,-0.1910659755,-0.1501865365,0.0245520828,-0.2663144313,-0.2133316608,0.3
0.3158427263,-0.191205006,-0.1438864156,0.0286919749,-0.2636133828,-0.2164902627,0.3
0.3191310692,-0.1913392767,-0.1443172892,0.0344186602,-0.2588622424,-0.2169058023,0.3
0.3175545179,-0.1914353803,-0.1459147952,0.0328086243,-0.2555654363,-0.2172009136,0.3
0.3168222344,-0.1913561367,-0.1493941443,0.0302629509,-0.2537783488,-0.2173913873,0.3
0.3178347961,-0.1913231342,-0.1485202615,0.0367507589,-0.2481836828,-0.2177162268,0.3
0.3180728214,-0.1911909397,-0.14833934,0.0441510182,-0.2445359759,-0.2183065711,0.3
0.3176995611,-0.1912865006,-0.1487780704,0.0463370456,-0.2417405605,-0.2183323552,0.3
0.3171364165,-0.1912986398,-0.1452075503,0.0516045523,-0.2407169567,-0.2185619554,0.3
0.3159611042,-0.1912073519,-0.1433086565,0.0444761037,-0.2388844298,-0.2182854956,0.3
0.3153790562,-0.1910339004,-0.139689356,0.0527157455,-0.238501385,-0.2159907994,0.3
0.3127456122,-0.1910664776,-0.1345118226,0.0587355132,-0.2350481695,-0.2178642394,0.3
0.315388242,-0.1909981084,-0.1351576176,0.0655633641,-0.2350051423,-0.217192434,0.3
0.3149905805,-0.1910147756,-0.128976789,0.0654017206,-0.2339793156,-0.2189005294,0.3
0.3145253091,-0.1907919905,-0.1212140135,0.067948529,-0.2363737089,-0.2189089859,0.3
0.3156143753,-0.1908926968,-0.1129038018,0.0746323222,-0.2357666928,-0.2190629572,0.3
0.3149241119,-0.1909768042,-0.111375482,0.070718671,-0.2356061634,-0.218666678,0.3
0.3154932022,-0.1911019599,-0.1106989929,0.0740925771,-0.2351083691,-0.2189202622,0.3
0.3166786488,-0.1911421649,-0.1068432858,0.0791992441,-0.2322610402,-0.2195786738,0.3
0.316982876,-0.1913503036,-0.0982987779,0.0852960752,-0.230899215,-0.2195115333,0.3
0.3160651336,-0.1915784799,-0.1006361359,0.0865123327,-0.2278064618,-0.2181927042,0.3
0.315443324,-0.1917693159,-0.0978288647,0.0910571127,-0.228484788,-0.2191028094,0.3
0.3141062482,-0.1920090782,-0.0872137571,0.0876635424,-0.2267258875,-0.2194334192,0.3
0.3144673951,-0.1919673243,-0.0852380535,0.0934934761,-0.2253840588,-0.2201429125,0.3
0.3145618559,-0.1920949376,-0.0819850474,0.0935816656,-0.2234681305,-0.2204136851,0.3
0.3149600714,-0.1920140395,-0.0703338592,0.0972649089,-0.2221592111,-0.218850571,0.3
0.3161561418,-0.1920971077,-0.0714526568,0.1021641926,-0.219625271,-0.220416087,0.3
0.3149501178,-0.1921923872,-0.0673620714,0.1027188369,-0.2167463834,-0.2211122686,0.3
0.3159157962,-0.1924205576,-0.0680520259,0.1067573851,-0.2162075984,-0.2223407787,0.3
0.3164944757,-0.1925290833,-0.0698301848,0.1080385467,-0.212292816,-0.2221604172,0.3
0.3158552836,-0.1922933274,-0.0638701851,0.1102848309,-0.2109023793,-0.2234248692,0.3
0.3145929405,-0.1925060773,-0.0629393986,0.1107401628,-0.2070406939,-0.2222138646,0.3
0.3145737522,-0.1925868619,-0.06257726,0.1168017644,-0.2050301292,-0.2226493242,0.3
0.3159908401,-0.1926770936,-0.0636250317,0.1197638991,-0.202561608,-0.2231770182,0.3
0.3176876734,-0.1927559671,-0.0617927,0.122318102,-0.201931976,-0.2200084278,0.3
0.3182512809,-0.1928041642,-0.0614034019,0.1195977748,-0.199543769,-0.221673923,0.3
0.3179615924,-0.1930392077,-0.0610880411,0.1224765413,-0.1957407848,-0.2196952479,0.3
0.3179074583,-0.1930347789,-0.0562554148,0.1253780507,-0.1938685812,-0.2222953892,0.3
0.3193215633,-0.1932179377,-0.0554885505,0.1291841426,-0.1929866455,-0.2223653602,0.3
0.3198817173,-0.1932415463,-0.0549807541,0.1295776361,-0.1884451242,-0.2228919362,0.3
0.3194621044,-0.193329983,-0.0572650475,0.1300122083,-0.1882555332,-0.2230107048,0.3
0.3195511434,-0.1933381966,-0.0579373662,0.1308751957,-0.1884365175,-0.2232403668,0.3
