round,cooperation0,cooperation1,cooperation2,cooperation3,cooperation4,cooperation5,cooperation6,cooperation7,cooperation8,cooperation9,cooperation10,cooperation11,cooperation12,cooperation13,cooperation14,cooperation15,cooperation16,cooperation17,cooperation18,cooperation19,cooperation20,cooperation21,cooperation22,cooperation23,cooperation24,cooperation25,cooperation26,cooperation27,cooperation28,cooperation29,cooperation30,cooperation31,cooperation32,cooperation33,cooperation34,cooperation35,cooperation36,cooperation37,cooperation38,cooperation39,cooperation40,cooperation41,cooperation42,cooperation43,cooperation44,cooperation45,cooperation46,cooperation47,cooperation48,cooperation49,cooperation50,cooperation51,cooperation52,cooperation53,cooperation54,cooperation55,cooperation56,cooperation57,cooperation58,cooperation59,cooperation60,cooperation61,cooperation62,cooperation63,cooperation64,cooperation65,cooperation66,cooperation67,cooperation68,cooperation69,cooperation70,cooperation71,cooperation72,cooperation73,cooperation74,cooperation75,cooperation76,cooperation77,cooperation78,cooperation79,cooperation80,cooperation81,cooperation82,cooperation83,cooperation84,cooperation85,cooperation86,cooperation87,cooperation88,cooperation89,cooperation90,cooperation91,cooperation92,cooperation93,cooperation94,cooperation95,cooperation96,cooperation97,cooperation98,cooperation99,,min,max,average,stdev
10,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.5972,0.0000,0.6528,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1340,0.3104
11,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.5833,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1369,0.3164
12,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6806,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1345,0.3113
13,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.5278,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1364,0.3156
14,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6528,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1342,0.3108
15,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.6806,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1379,0.3179
16,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6667,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1344,0.3110
17,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.7014,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1381,0.3183
18,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6944,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1347,0.3115
19,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.7222,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1383,0.3186
20,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6944,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1347,0.3115
21,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.7222,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1383,0.3186
22,0.0000,0.0764,0.0000,0.0000,0.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5625,0.0000,0.0000,0.0000,0.7847,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.6806,1.0000,0.6944,0.0000,0.6250,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8194,0.0000,0.6806,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1347,0.3115
23,0.0000,0.0764,0.0000,0.0000,0.9167,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.8403,0.0000,0.0000,0.0000,0.6181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0417,0.0000,0.0000,0.0000,0.0000,0.6667,0.0417,0.0000,0.7083,1.0000,0.7222,0.0000,0.7639,0.0000,0.0000,0.0417,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6875,0.0000,0.7083,0.0000,0.0000,0.0000,,0.0000,1.0000,0.1383,0.3186
