Random,EGreedy 0.0,EGreedy 0.1,Egreedy 0.2,Softmax 1,Softmax 0.1,Arm 1 mean
1.3049397106,0.2929626519,1.0024553117,1.1153017266,1.2481782809,0.3676181691,1.3
1.3051850689,0.2931238631,1.0019564884,1.1160467993,1.24874179,0.3677063532,1.3
1.3049488817,0.2928552192,1.0029913078,1.1166593726,1.249335556,0.3675790593,1.3
1.3049068116,0.2929925049,1.0037825589,1.1168389593,1.2488721212,0.3665963855,1.3
1.3049650879,0.2927492954,1.003694749,1.1181709184,1.2500450888,0.3664811275,1.3
1.3047423379,0.2924544531,1.0038275522,1.1192143253,1.2505927941,0.3658224078,1.3
1.3051137,0.2922806987,1.0075108674,1.1190929989,1.2520593361,0.3652894839,1.3
1.3048846229,0.2922477746,1.0076036576,1.1204929077,1.2529090987,0.3652212933,1.3
1.3060605992,0.2921380576,1.0077315987,1.1204422017,1.2525125368,0.3652196248,1.3
1.3059612738,0.2923335695,1.007206,1.1205589804,1.2527052499,0.3655665642,1.3
1.3065215396,0.2922689157,1.0070836938,1.1212243131,1.2535144903,0.3671524407,1.3
1.3067302985,0.291961789,1.0084546499,1.1223169868,1.2536434521,0.3690600144,1.3
1.3067127321,0.2919079154,1.0093196614,1.122507614,1.2566497309,0.3682788502,1.3
1.3066712808,0.2916977592,1.0102653824,1.1233716329,1.2581518365,0.3684964861,1.3
1.306644232,0.2916344294,1.0128906676,1.1233113007,1.2584371106,0.3686807108,1.3
1.3067690075,0.291659402,1.0163733101,1.1231705567,1.2589834885,0.368697094,1.3
1.3065803123,0.2916714828,1.0168332728,1.1242481898,1.2607217128,0.367924246,1.3
1.3061244856,0.2915331674,1.0173756248,1.1250135267,1.2607896069,0.3678822647,1.3
1.3056578263,0.2915819668,1.0182771578,1.1256763418,1.2611828687,0.3691674705,1.3
1.305296799,0.2916469787,1.0193759154,1.125569104,1.2615421904,0.3693924766,1.3
1.3055224038,0.2916294093,1.0198920915,1.126345228,1.2616321418,0.3696743423,1.3
1.3059849552,0.291780133,1.0194104194,1.1261236678,1.2620756848,0.3695258012,1.3
1.3059534722,0.2917148156,1.0198798278,1.125788671,1.2622838937,0.3692443174,1.3
1.3061706297,0.2918354304,1.0209624283,1.1270368171,1.262652077,0.3691610244,1.3
1.3063486351,0.291742984,1.0211963493,1.1282252376,1.2622311315,0.3686204055,1.3
1.3061088088,0.2918226724,1.0246542673,1.1293778221,1.2634233138,0.3692916996,1.3
1.3064131231,0.2916439685,1.0266415829,1.1296770901,1.2640590795,0.3690367866,1.3
1.3061279103,0.2915950599,1.0276519682,1.1297821643,1.2644031752,0.3691557022,1.3
1.3064296154,0.2915155463,1.0283417658,1.1290596485,1.2645169294,0.3703947002,1.3
1.3060481146,0.2913817379,1.0312616424,1.1300431123,1.2645440883,0.3702076083,1.3
1.3063330016,0.2914012547,1.0327004172,1.1307013763,1.2643961547,0.3701756895,1.3
1.3060321582,0.2914009915,1.0321035774,1.1319886662,1.2640508652,0.3706794956,1.3
1.306383201,0.2915175152,1.0322399148,1.132683605,1.2642854611,0.3709684327,1.3
1.306226079,0.291390727,1.0322386866,1.1331431624,1.2653292241,0.3697492386,1.3
1.3068954855,0.2912858175,1.034641341,1.1334250183,1.26618249,0.3693644282,1.3
1.3067446727,0.2914059915,1.0364550263,1.1339113185,1.2661724222,0.3693984961,1.3
1.3065398665,0.2912247562,1.036607242,1.1349205321,1.2664698411,0.371470885,1.3
1.3068318898,0.2909920915,1.0385677462,1.1349564885,1.2663463015,0.3715930101,1.3
1.3065688725,0.2911794499,1.0411879755,1.1358814487,1.26609592,0.3717932334,1.3
1.3069834148,0.291142329,1.0415981453,1.1368940835,1.2662341593,0.3705263437,1.3
1.3072712949,0.2909602335,1.0425517932,1.1375143674,1.2670965179,0.3700667406,1.3
1.3073698328,0.2909319589,1.0425993346,1.1388124727,1.2672699206,0.3704492117,1.3
1.3078092625,0.2909372518,1.0435763445,1.1393975145,1.2669140165,0.3703202922,1.3
1.3079419588,0.291123802,1.0433053587,1.1400967144,1.2665609705,0.3707178845,1.3
1.3075848643,0.2911816272,1.0459300033,1.140606088,1.2661216976,0.3705210476,1.3
1.3072136346,0.2913816034,1.0450001216,1.1413859141,1.266335268,0.3718819019,1.3
1.3069289422,0.2913093582,1.0466137216,1.1409111217,1.2664955201,0.3732996648,1.3
1.3063642321,0.2914318413,1.0475846245,1.1424646463,1.2667016925,0.3743910964,1.3
1.306278726,0.2913243728,1.0483371463,1.1424282228,1.2670324261,0.3743885139,1.3
1.3068458834,0.291556788,1.0476631742,1.1438435332,1.2673952663,0.3740382471,1.3
1.3066331261,0.2915270833,1.0492277077,1.1441226759,1.2671878106,0.3749576703,1.3
1.3068001655,0.2915530444,1.0496798502,1.1445010499,1.2672264387,0.3747745135,1.3
1.3067257433,0.2915274121,1.0497749494,1.1454501265,1.2676269977,0.3756752971,1.3
1.3068267946,0.2916475153,1.0513764659,1.1461062586,1.2673120567,0.3760018795,1.3
1.3066122279,0.2915877593,1.0519688431,1.1458171486,1.2677750536,0.3762452817,1.3
1.3067303886,0.2915249671,1.0543127843,1.1464445079,1.2673798843,0.3756618101,1.3
1.3066234462,0.2913948897,1.0549502142,1.146532713,1.2676871455,0.3753038611,1.3
1.3061857851,0.2913259514,1.0552425696,1.1472640859,1.2676342844,0.3751906736,1.3
1.3063927476,0.2914401105,1.0567056584,1.1472561388,1.2674563396,0.37560288,1.3
1.3061744207,0.2914097124,1.0566883851,1.1478870221,1.2673556486,0.3754241931,1.3
1.3062777371,0.2913686248,1.0562266263,1.1475430243,1.267694758,0.375541471,1.3
1.3061412346,0.2914131504,1.0575395429,1.1482023344,1.2679960864,0.3750348243,1.3
1.3060714655,0.2912947292,1.0588322485,1.148487842,1.2684266116,0.3749194719,1.3
1.3060277725,0.2913214347,1.0600420626,1.14927191,1.2688905888,0.3748975312,1.3
1.3066746924,0.2913446739,1.0593993176,1.14948906,1.2693674574,0.3747595672,1.3
1.3067081523,0.291384046,1.0606038916,1.1502079036,1.2693799251,0.3740526312,1.3
1.3066033824,0.2913037791,1.0616461908,1.1509092826,1.2699399989,0.3739846072,1.3
1.3069645225,0.2914010549,1.0624021574,1.1506815933,1.2701563766,0.3734222922,1.3
1.3064463967,0.2914006147,1.0634347464,1.1514487114,1.2705911869,0.3734825647,1.3
1.3065077075,0.2913847149,1.0657472727,1.1516013029,1.2709144619,0.3749550129,1.3
1.3062907441,0.2911946778,1.0670250495,1.1516155493,1.2714366803,0.3747305547,1.3
1.3065515369,0.2911556615,1.0674244679,1.1515073522,1.2712145945,0.3748446356,1.3
1.3068456004,0.2912244142,1.0692626098,1.1511791534,1.2712582013,0.3747450736,1.3
1.3062980128,0.291195474,1.0694594073,1.150976992,1.2715375068,0.3749935234,1.3
1.3063879574,0.2911365373,1.0697353584,1.1511935143,1.2716832674,0.3749716767,1.3
1.306008865,0.2913096108,1.068818226,1.1509206578,1.2720029958,0.3746210942,1.3
1.3058859486,0.2912707606,1.0700896973,1.1515631173,1.2720941881,0.374957236,1.3
1.3063742428,0.2912813028,1.0700939007,1.1517141258,1.2723814413,0.3757013887,1.3
1.3065423509,0.2911905653,1.0697294272,1.1516023476,1.2720080397,0.3755508538,1.3
1.3061638913,0.2913224961,1.0700777749,1.1517171403,1.2725918891,0.3761115935,1.3
1.3063275353,0.2913605665,1.0709179583,1.1533200647,1.2728578368,0.3757281731,1.3
1.3063789201,0.2911729813,1.0703834839,1.1533830535,1.2732527504,0.3757307435,1.3
1.3066013284,0.2910569206,1.0711330558,1.1540302186,1.2735244654,0.3758631634,1.3
1.3065504574,0.2911006211,1.0724356968,1.1542082783,1.273310962,0.3757607257,1.3
1.3064784153,0.2911173958,1.0734632973,1.1537896689,1.2736526027,0.3754808561,1.3
1.3067115361,0.2911909768,1.0740236486,1.1537388088,1.2741521362,0.3752518854,1.3
1.3065780943,0.2913090134,1.0751242414,1.1542265883,1.2743081383,0.3754095971,1.3
1.3065456464,0.2912495886,1.0759854776,1.1551150708,1.2743154087,0.3752935689,1.3
1.306773782,0.2912967135,1.0768366242,1.1555362454,1.2750398339,0.3753486449,1.3
1.3064413419,0.2912340908,1.0768701726,1.1566182491,1.2754251838,0.3752163956,1.3
1.306105119,0.2911152292,1.080611013,1.1572057875,1.2752669922,0.3768171665,1.3
1.3063550782,0.2912301603,1.0799347411,1.1575506483,1.2757741412,0.3760153978,1.3
1.306661264,0.2912674985,1.0813132713,1.1578454875,1.2754253457,0.3763371779,1.3
1.3066947071,0.2912598833,1.0811115683,1.1579891972,1.2759471048,0.3760246367,1.3
1.3067870447,0.2911937669,1.0817605806,1.1582049145,1.2757151103,0.3774093176,1.3
1.3070228593,0.29108629,1.0830415105,1.1585405409,1.2760914839,0.3766763296,1.3
1.307151278,0.291076,1.0837795841,1.1589044089,1.2763610235,0.3763532335,1.3
1.3070040653,0.2910020653,1.0847365989,1.1589113352,1.2766243753,0.3767607305,1.3
1.3067763321,0.2910331951,1.086160367,1.1583824631,1.2774714242,0.3764576674,1.3
1.3068808152,0.2909774829,1.0865556344,1.1580654402,1.2773726641,0.3769074372,1.3
1.3068730153,0.291013681,1.0868573286,1.1585369787,1.277110042,0.3769824597,1.3
1.3065810638,0.2911272944,1.0867135294,1.1585150659,1.2773827268,0.3771694607,1.3
1.3059150436,0.2911620915,1.087872948,1.1593709256,1.2771584399,0.376818315,1.3
1.3061843579,0.2912479245,1.0881862139,1.1602737604,1.2773077288,0.376881418,1.3
1.3059733873,0.2913207923,1.0878451241,1.1607187414,1.2769425482,0.3766254748,1.3
1.3058712322,0.2912417547,1.0877476467,1.1614839378,1.277082366,0.3768391351,1.3
1.3064049914,0.2912543822,1.0882094052,1.1623367297,1.2770229554,0.3770794173,1.3
1.3066030684,0.2913086489,1.0885305486,1.162654042,1.276859065,0.3792755857,1.3
1.3067907685,0.2913963861,1.0894571868,1.1638145301,1.2774322901,0.3784438048,1.3
1.3062164254,0.2913503198,1.0901993488,1.164188836,1.2775762009,0.3785107185,1.3
1.3065119299,0.2914143797,1.090844893,1.1640766019,1.2773440045,0.3784386443,1.3
1.3068849729,0.2913486348,1.0917037379,1.1644083518,1.2775824333,0.3781653144,1.3
1.3070641748,0.2913851129,1.0913224565,1.164236732,1.2775815374,0.3791223205,1.3
1.3072863682,0.2913767153,1.0919858227,1.1651936052,1.2777714816,0.3791520483,1.3
1.3071825349,0.2913195334,1.0922953255,1.1658311777,1.2778281094,0.3790041333,1.3
1.3071306041,0.2913449609,1.0920750162,1.1663739786,1.278064077,0.3785399455,1.3
1.3071700056,0.2912918129,1.0924100554,1.1673060791,1.2780899604,0.3786712209,1.3
1.3074021712,0.2911674882,1.0925800854,1.1683018422,1.2780044359,0.3788574274,1.3
1.3078004978,0.2911876243,1.092831054,1.1685900517,1.2776235931,0.3788944746,1.3
