Random,EGreedy 0.0,EGreedy 0.1,Egreedy 0.2,Softmax 1,Softmax 0.1,Arm 2 mean
1.0995067812,0.3421863441,0.7583812498,0.9113431825,1.0162929141,0.4220988274,1.1
1.0997042121,0.3424015894,0.758080724,0.9140973956,1.0163563037,0.4221210176,1.1
1.0993798456,0.3422453114,0.7615480071,0.9165700549,1.0186041966,0.4222462852,1.1
1.1001539351,0.3424027255,0.7638095626,0.917046183,1.0181139756,0.4223874905,1.1
1.1003238695,0.3419708835,0.7662561415,0.9200511391,1.0203108334,0.4221442863,1.1
1.0997436794,0.3420314415,0.7662220424,0.9226738211,1.0218455099,0.4226245269,1.1
1.10008798,0.3417432748,0.7663762895,0.9252420865,1.0233072775,0.4221626081,1.1
1.0991804079,0.3413788622,0.769465952,0.9252931676,1.0254007855,0.4221429812,1.1
1.0999417458,0.3411931023,0.7721400021,0.9266386789,1.0262489272,0.42310422,1.1
1.099780627,0.3409597244,0.7782645535,0.9284791274,1.029560915,0.4239998508,1.1
1.0991480264,0.3409289206,0.7798502282,0.9308832879,1.0313258813,0.4235592146,1.1
1.0991373109,0.3407108003,0.7833200701,0.9337622918,1.0317184137,0.4231793415,1.1
1.100495752,0.3409261971,0.7850641943,0.9331742949,1.0334076839,0.4230628291,1.1
1.099604492,0.3406776018,0.7864558815,0.9354565097,1.0335610949,0.4241274481,1.1
1.0988488895,0.340848775,0.7904346013,0.9380703743,1.0349514063,0.4240170008,1.1
1.0991788322,0.3404842525,0.7930576205,0.9388140225,1.0358845869,0.4241264982,1.1
1.100535905,0.3402704114,0.7973621592,0.9377579488,1.0362556843,0.4236964445,1.1
1.1001053568,0.3401205408,0.7977837834,0.9395175397,1.0362530095,0.4244437347,1.1
1.1002517216,0.3399027693,0.7994133478,0.9403283228,1.0380374151,0.4255103898,1.1
1.0997064892,0.3402141723,0.8031714484,0.9413880043,1.0394396666,0.4272633507,1.1
1.0989700683,0.3400198337,0.804443267,0.9430716063,1.0403588193,0.4263112327,1.1
1.1000492783,0.3397764647,0.8063849297,0.9461887375,1.0413872753,0.4264271642,1.1
1.1002270067,0.3395079513,0.8075995107,0.947350324,1.041697539,0.4275135722,1.1
1.1004507697,0.3396512682,0.8097624229,0.9482038667,1.0428702472,0.4269733888,1.1
1.1013241698,0.3396517206,0.8125934228,0.9503062967,1.0431678565,0.4279484105,1.1
1.1010173192,0.3395493604,0.8165705224,0.9512742037,1.0432172415,0.4284828638,1.1
1.1010210116,0.3394248783,0.8219406131,0.9520830388,1.0446067988,0.4293641736,1.1
1.1012249628,0.339444602,0.8222782477,0.9544973532,1.0459707451,0.4298896915,1.1
1.1014571575,0.3394751762,0.8234269814,0.957674968,1.0474803737,0.4311094229,1.1
1.1004847287,0.3394617231,0.8267166379,0.959393427,1.0472837041,0.4311094313,1.1
1.1005967136,0.3394043492,0.8280009353,0.960370365,1.0473522015,0.4311222167,1.1
1.1010531951,0.3396389395,0.8339290924,0.9621583755,1.0484157763,0.4318149163,1.1
1.1007717858,0.3393350418,0.8364285627,0.9643014311,1.0495181463,0.4321563465,1.1
1.1005236579,0.3391415296,0.8377450273,0.9656513174,1.0505378346,0.4320970721,1.1
1.1003246499,0.339258401,0.8398406394,0.9665082447,1.0516752112,0.4331432536,1.1
1.1002807296,0.3393756057,0.8401292595,0.9669366958,1.0518656492,0.4333673741,1.1
1.100165749,0.3392329002,0.8420445177,0.9682180657,1.052055774,0.4363733627,1.1
1.1001356573,0.3392307392,0.8449689566,0.9679557554,1.0523938209,0.4362154542,1.1
1.1005274289,0.3393171155,0.8444629552,0.9693016515,1.0525270191,0.4360771416,1.1
1.1011720108,0.3391588247,0.8464373093,0.969880905,1.0533369904,0.4351811857,1.1
1.1017141995,0.3393083437,0.8496050594,0.9721544494,1.054610395,0.4347508845,1.1
1.1016305552,0.3389974058,0.8493885853,0.9731561332,1.0559840392,0.4352896299,1.1
1.1020526139,0.339030034,0.8535054084,0.9728308749,1.057275629,0.4355445785,1.1
1.1021224305,0.3387630797,0.8564822715,0.9755129042,1.0573830758,0.4367657595,1.1
1.1013286893,0.3386136237,0.8556578011,0.9752150319,1.0580505681,0.4383960538,1.1
1.1012289184,0.3386009626,0.8570111554,0.9764984198,1.0594066369,0.4369010186,1.1
1.1009782356,0.3390141981,0.8588789562,0.9768333317,1.0600847018,0.4369313806,1.1
1.1006651502,0.3386702582,0.8600504228,0.9782289132,1.0607473738,0.4357908092,1.1
1.100622027,0.3387547901,0.8638162889,0.9782086146,1.0615838797,0.4362109788,1.1
1.1000173207,0.3388085243,0.8648762328,0.9797221225,1.0626128623,0.4359237786,1.1
1.1002055463,0.3389222986,0.866478827,0.9803171689,1.0632719296,0.4365963001,1.1
1.1001217385,0.3385485392,0.8665002527,0.9819428086,1.0645099789,0.436668558,1.1
1.0997757557,0.3385615039,0.8675400856,0.9828100057,1.0648793599,0.4371509929,1.1
1.0998366991,0.3386876535,0.8695910908,0.9829019055,1.0659451219,0.4386629407,1.1
1.1000708548,0.3387962433,0.8698764176,0.9834765064,1.0660832913,0.4390564208,1.1
1.1005323233,0.3385096528,0.8716982531,0.9836452798,1.0669263501,0.4382086371,1.1
1.1007092359,0.3383302024,0.8744869445,0.9838405073,1.0675410843,0.4385094063,1.1
1.1007791981,0.3384053438,0.874392625,0.9841813241,1.0680393341,0.4389469592,1.1
1.1005968121,0.3384687387,0.8773059071,0.9858452354,1.0683178682,0.4390916828,1.1
1.1003240969,0.3385679425,0.8769172998,0.9868111123,1.0683154083,0.4404514703,1.1
1.1008128281,0.3384980193,0.878432951,0.988211345,1.0686131094,0.4415541368,1.1
1.1010245418,0.3384662728,0.8811363528,0.9890898361,1.0683384613,0.4423002633,1.1
1.1007327066,0.339019838,0.8825756106,0.990567122,1.0685823802,0.4431527691,1.1
1.101346497,0.3386534508,0.8849759799,0.9906895865,1.0684965174,0.4436632014,1.1
1.1019464627,0.338880256,0.8881561482,0.990782093,1.0689989374,0.4438304753,1.1
1.1017369029,0.338979052,0.8879061856,0.9923873618,1.0686353854,0.4444157963,1.1
1.1018203122,0.338916453,0.8894149038,0.9935876677,1.0686448727,0.4441634378,1.1
1.1027938665,0.3389034929,0.889434853,0.9938584777,1.0692764456,0.4455761999,1.1
1.1028413633,0.3388822712,0.8907231611,0.9943401469,1.0694808776,0.4443415173,1.1
1.1027936376,0.3388989175,0.8925106453,0.9953539013,1.0699253516,0.4446057232,1.1
1.1025816744,0.3387254266,0.8950839899,0.996364157,1.0696381292,0.4455621801,1.1
1.1026788639,0.3388022893,0.8967037637,0.9972512096,1.0698297913,0.4455129854,1.1
1.1025976137,0.3388847729,0.9004300846,0.9986520222,1.0702381237,0.4460912851,1.1
1.102266225,0.3386558364,0.9012499408,0.999570401,1.0707432466,0.4473899597,1.1
1.1023545324,0.3386984945,0.9028597995,0.9996604865,1.0708468309,0.4465764782,1.1
1.1018952063,0.3385067746,0.9030486143,0.9996222801,1.0709431871,0.4462340659,1.1
1.1022121608,0.3386373021,0.9046483419,1.0003022544,1.0716352907,0.4461329896,1.1
1.1024337585,0.3387856185,0.90463777,1.0002949195,1.0718897824,0.4462837453,1.1
1.1030521945,0.3388100638,0.9069759446,1.0002060374,1.0725662029,0.4463280518,1.1
1.1033950602,0.3387692714,0.9097792028,1.0011895788,1.0724682699,0.4465749978,1.1
1.1035421799,0.3388087412,0.9111595432,1.0013594235,1.073066292,0.4466628873,1.1
1.1034308891,0.3388293345,0.9122544033,1.0024130298,1.0732283065,0.4463358448,1.1
1.1034151259,0.3387136532,0.911245811,1.0033506183,1.0729398815,0.4462203544,1.1
1.1027864672,0.3389693715,0.9121767197,1.0039062514,1.0728768899,0.4464107573,1.1
1.1029599128,0.3387928431,0.9127245595,1.0043301661,1.0727006822,0.447642093,1.1
1.1026098654,0.3387959673,0.9136107214,1.004601355,1.0725911551,0.4484573526,1.1
1.102562613,0.3387924762,0.9145473652,1.006565987,1.0720708555,0.4482135624,1.1
1.102745703,0.3388324077,0.9156877769,1.0069199662,1.0723006785,0.4478830004,1.1
1.1023457968,0.3381850054,0.9160323774,1.0059976234,1.072268578,0.448666098,1.1
1.1022685195,0.3383133036,0.9155175199,1.0070735588,1.0723308428,0.4488628201,1.1
1.1015697591,0.3381128388,0.9155480095,1.0075623896,1.0722387002,0.4502889154,1.1
1.1014646591,0.3382002475,0.9183093692,1.0072167087,1.0729889578,0.4492195109,1.1
1.1017860489,0.3380124789,0.9210740191,1.0071767651,1.0727069536,0.4486888647,1.1
1.1021687395,0.338060761,0.9214643533,1.0075819356,1.0730429414,0.4498448163,1.1
1.1025009245,0.3381615484,0.922100644,1.0079868733,1.0732024047,0.4484478788,1.1
1.1025297246,0.3381525931,0.9224821965,1.0084498121,1.0736313588,0.4491736206,1.1
1.1024155744,0.338097586,0.9232034009,1.0089291961,1.0744050729,0.4509172363,1.1
1.1025972038,0.3381061255,0.923743827,1.0087996214,1.0748210351,0.4510719947,1.1
1.1019863226,0.3381205175,0.923063699,1.0087919265,1.0746199477,0.4513388462,1.1
1.1020617725,0.3378791541,0.9237753876,1.0096621313,1.0751462488,0.450530886,1.1
1.1022291613,0.3378989317,0.9252931172,1.0105141735,1.0752677509,0.4508226378,1.1
1.1022982217,0.3377593892,0.9254236344,1.0111357224,1.0758838462,0.450528197,1.1
1.1023750625,0.337833989,0.9275393906,1.0113022965,1.0762683706,0.4506606542,1.1
1.1024340853,0.337867431,0.9286671776,1.0114712297,1.0763914469,0.4504413528,1.1
1.1022773685,0.3378426236,0.9297161466,1.0122068436,1.0767073851,0.4504997122,1.1
1.102153105,0.3379083402,0.9298209738,1.0117295882,1.0776659254,0.4499335899,1.1
1.1023428453,0.3376825843,0.9339970807,1.0112104062,1.078900485,0.4509443272,1.1
1.1020518556,0.3376859486,0.9342016285,1.010637726,1.0791849001,0.4504297722,1.1
1.1018124442,0.3375934277,0.9338261873,1.0109298814,1.079210784,0.4518468576,1.1
1.1019674978,0.3375188841,0.9337523543,1.0112690978,1.0789799695,0.4512059147,1.1
1.1020422969,0.3377133417,0.9333363395,1.0112340606,1.0791543256,0.4515680655,1.1
1.1019581448,0.3376354723,0.9336176669,1.0112971862,1.0789311943,0.4516309362,1.1
1.1017402003,0.3376295564,0.9334997963,1.0123672255,1.0789859,0.450859445,1.1
1.1016861633,0.3375579974,0.93438528,1.0133040617,1.0787657827,0.4508858968,1.1
1.1019692198,0.337604031,0.9358297066,1.0134770423,1.0784073702,0.451788916,1.1
1.1013903729,0.3377989635,0.9358568809,1.0139056299,1.0786891653,0.4512155939,1.1
1.1012428401,0.3376550964,0.9369071252,1.0142928501,1.0788442923,0.4512738177,1.1
1.1009348918,0.3376301178,0.9370931341,1.0146522075,1.0789083847,0.4512677671,1.1
1.1006023198,0.3375963484,0.937631451,1.0154535302,1.0794062683,0.4524032313,1.1
1.1008761374,0.3376204513,0.9400606943,1.0159118677,1.079933371,0.45341064,1.1
1.1004348259,0.3376722072,0.9409906377,1.0156256549,1.079949838,0.4544006737,1.1
1.1008100385,0.3377194188,0.9418395676,1.0161116132,1.0803851904,0.4544782908,1.1
1.1006438223,0.337775629,0.9420095847,1.0168639607,1.0805751664,0.4539743734,1.1
1.1012587158,0.337817108,0.9425239384,1.0174673588,1.0804621677,0.4528750371,1.1
1.1008903087,0.3377901775,0.942963717,1.0181457403,1.0805075945,0.4529473875,1.1
1.1007105463,0.3377706151,0.9440680317,1.0188600015,1.0812312336,0.4553913443,1.1
1.1010469635,0.33763138,0.9437967848,1.0192801487,1.0816748516,0.4553665531,1.1
1.1016290694,0.3376562423,0.9441516474,1.0197087334,1.0817013954,0.4549134895,1.1
1.1014571081,0.337623932,0.9443033696,1.0197679018,1.0812602005,0.4549605347,1.1
1.1010845474,0.3375809926,0.9453765555,1.0190816782,1.0813258034,0.4546535615,1.1
1.1011025071,0.3376691806,0.9461203099,1.0192102162,1.0818538179,0.4545562788,1.1
1.1014676608,0.3374668436,0.9456817541,1.0201342315,1.0820717853,0.454489191,1.1
1.1012817364,0.3374312438,0.9459887949,1.0203637495,1.0819226248,0.4550989081,1.1
1.1016957672,0.3374017469,0.94738352,1.0206222784,1.0823688034,0.4550756178,1.1
1.1016543163,0.3373718187,0.948556185,1.0212972424,1.0822998437,0.4550650267,1.1
1.1018371136,0.3373846505,0.9503738598,1.0219135169,1.0821730887,0.4553428503,1.1
1.1017920265,0.3373085523,0.9510779709,1.0219746844,1.0824347902,0.4550881468,1.1
1.1017812177,0.3373532542,0.9525007038,1.022446536,1.0824085383,0.4562571286,1.1
1.101985058,0.3372608092,0.9527824152,1.0228190221,1.0818779174,0.455839396,1.1
1.1021774483,0.3372799153,0.9520148485,1.023294809,1.0820175201,0.4562715759,1.1
1.1016501338,0.3373054752,0.9526078243,1.0236744681,1.082064518,0.4567702414,1.1
1.1010613297,0.3373168664,0.9533568233,1.0232906948,1.0822962753,0.4564462257,1.1
1.1010287671,0.3372334155,0.954234493,1.0236292507,1.0827400952,0.4565370698,1.1
1.100919127,0.3371348576,0.9551780682,1.0243057705,1.0825935387,0.4576635689,1.1
1.1003959142,0.3371190582,0.9558541115,1.0250097696,1.0822762476,0.4568581739,1.1
1.1002332698,0.3371303743,0.9566674409,1.0253176675,1.0825459263,0.4562001831,1.1
1.1004855159,0.3371178952,0.9567119476,1.0250564279,1.0826017463,0.4563107915,1.1
1.1005775255,0.337043534,0.9571069493,1.0254633559,1.0825488359,0.4561243239,1.1
1.1006470413,0.337036989,0.9578850634,1.0250759889,1.0825327883,0.4561793572,1.1
1.1002244445,0.3384902287,0.958203659,1.0252867799,1.082854315,0.4561525942,1.1
1.1003314481,0.3379872017,0.9590623447,1.0256955899,1.0830689231,0.4562383495,1.1
1.1001255031,0.3387304988,0.9593788441,1.0259821176,1.0833259309,0.4566314145,1.1
1.100173017,0.3387032155,0.9591721072,1.0267618409,1.0835323112,0.4591810259,1.1
1.1003511887,0.3386406185,0.9598222006,1.0271433661,1.0833669258,0.4593773205,1.1
1.1007544885,0.3383751603,0.959720532,1.0281794395,1.0834610813,0.4593906407,1.1
1.1012291687,0.3384573924,0.9600730443,1.0281796906,1.0835397199,0.4593377486,1.1
1.1014240979,0.338583784,0.9607298919,1.0281042858,1.0836510295,0.4589647429,1.1
1.1012172411,0.3386887643,0.9605611208,1.0282530653,1.0838281295,0.459276311,1.1
1.1013121821,0.3386733273,0.9606520149,1.0283168463,1.0837336682,0.4591789422,1.1
1.1013627341,0.3387889159,0.9609899671,1.0287630571,1.0837675712,0.4598980306,1.1
1.1011011797,0.3386442069,0.9609475896,1.0294149838,1.0836308379,0.460420951,1.1
1.1010693868,0.338343244,0.9618595079,1.029735379,1.0835204025,0.4603452953,1.1
1.1012049136,0.3383971378,0.9626860201,1.029655449,1.0836310879,0.4607261724,1.1
1.1012786649,0.338438304,0.963129066,1.0300527806,1.083606879,0.4607118521,1.1
1.1012264551,0.3384571553,0.9634541521,1.0306089935,1.0840855821,0.4609230836,1.1
1.1011078306,0.338425208,0.9631803848,1.0304081911,1.0845562701,0.4613873871,1.1
1.1010653435,0.3383817543,0.9642183467,1.0308515032,1.0848075693,0.4618896024,1.1
1.1008957504,0.3384122058,0.9642839608,1.0310966681,1.0848246485,0.4618149501,1.1
1.1008484154,0.3383337567,0.9648895,1.0314639989,1.0848352266,0.4622199949,1.1
1.1008039909,0.3383582579,0.9657168186,1.0321160914,1.0850901904,0.4625246716,1.1
1.1005515943,0.3383249394,0.9661454033,1.0319432121,1.085137108,0.4625074054,1.1
1.100802659,0.3383415683,0.9661709687,1.0324361768,1.0853808464,0.4624922846,1.1
1.1005531359,0.338367298,0.9664772287,1.0321161088,1.0856897636,0.4624591729,1.1
1.1003858075,0.33829689,0.9665494135,1.0328722489,1.0856865628,0.4623560128,1.1
1.1006500651,0.3381802942,0.9669153292,1.0332604885,1.0857977718,0.4623198924,1.1
1.1002382611,0.338105226,0.9670346314,1.0334014577,1.0861944391,0.4625564066,1.1
1.0998261863,0.3380562984,0.9677573343,1.0331437207,1.0866637095,0.4628222994,1.1
1.1001150976,0.3379345793,0.9684923307,1.033265116,1.0869819872,0.4623203519,1.1
1.10010169,0.3379510358,0.9680668211,1.0331392639,1.0872372856,0.4633789595,1.1
1.0999966073,0.3380271938,0.9685793869,1.0335720283,1.087060263,0.4630346732,1.1
1.100182144,0.3380562595,0.9689705544,1.0341021395,1.0873663697,0.4642188113,1.1
1.1002394045,0.3381392,0.9713205738,1.034346505,1.0874422373,0.4634016326,1.1
1.1004682052,0.3382355462,0.9716801194,1.0341822462,1.0874659645,0.464597715,1.1
1.1004679538,0.3382736443,0.9720760522,1.0346564634,1.0876775274,0.463472477,1.1
1.1007798575,0.3381402185,0.9719061738,1.0349939744,1.087653623,0.4635288479,1.1
1.1007758,0.3381516827,0.9722952139,1.0351433693,1.0878263001,0.4636496575,1.1
1.1008484376,0.338093657,0.9724633527,1.0353251638,1.0877787381,0.4636270062,1.1
1.1011021213,0.3380516756,0.9730923185,1.0357854168,1.088011358,0.4639976184,1.1
1.101204973,0.3380994824,0.9736355417,1.0359623238,1.088116906,0.4640621488,1.1
1.1014180582,0.3381383031,0.974353973,1.0360370623,1.088466016,0.4639049482,1.1
1.1011220986,0.3380614845,0.9748579998,1.0363802298,1.0883349283,0.4656696346,1.1
1.10074936,0.3381231568,0.9754087575,1.0366152705,1.0883611897,0.4652602567,1.1
1.1010374336,0.338111067,0.9758472465,1.0360601882,1.0883424691,0.4652193582,1.1
1.1010891582,0.3380693047,0.9759055809,1.0360168787,1.0885131089,0.4651440518,1.1
1.100906633,0.3380398663,0.9759933096,1.0359191305,1.0885721226,0.4650051943,1.1
1.1005230715,0.3380429078,0.9763160827,1.0359313877,1.0889068174,0.4651015868,1.1
1.1006598786,0.3379630602,0.9767497564,1.0360802108,1.089186642,0.4650621411,1.1
1.1004770272,0.3380378579,0.9771287338,1.0359357698,1.0894351755,0.4648270295,1.1
1.1004389538,0.3379836856,0.9778585452,1.0361781644,1.0895347248,0.4645208367,1.1
1.1006167825,0.3378924091,0.9787674865,1.0360331839,1.0896405609,0.465436054,1.1
1.1001377078,0.3378642151,0.9791605353,1.0365023702,1.0898448989,0.4653937325,1.1
1.0998550369,0.3378609744,0.9793748698,1.0365246147,1.090037975,0.464579066,1.1
1.1000431465,0.3377574196,0.9806873212,1.0366066663,1.0900958275,0.4645233762,1.1
1.0996658917,0.3378686512,0.980871118,1.0370197147,1.0902326561,0.4646021075,1.1
1.0997097255,0.3377845013,0.981173898,1.0373009931,1.0902435855,0.4647816954,1.1
1.0999300479,0.3377962188,0.9813249003,1.037601835,1.0902548952,0.4647252843,1.1
1.099732539,0.3377971494,0.9816015979,1.0375782464,1.0902743669,0.4646006029,1.1
1.0994373845,0.3378812269,0.9815609623,1.0373164867,1.0905841251,0.4649255129,1.1
1.0992457277,0.3378120052,0.9819246897,1.0374531365,1.0905221636,0.4657451022,1.1
1.0991896709,0.3376835702,0.9815540932,1.0381311352,1.0904845061,0.4657871466,1.1
1.0989684744,0.3376995089,0.9832963028,1.0379908114,1.0903378853,0.4660054352,1.1
1.0988265555,0.3376888278,0.9839653412,1.0382319733,1.0903852219,0.4664624859,1.1
1.0989279204,0.3377214559,0.9841152423,1.0388156473,1.0901907138,0.4671053204,1.1
1.0990320948,0.3376348069,0.9842231635,1.0389715986,1.0904064996,0.4665186203,1.1
1.0989517424,0.3376340417,0.9855662376,1.0389641692,1.0906080847,0.4666628121,1.1
1.098794902,0.3376749414,0.9861596494,1.0394709193,1.0903253539,0.4668063283,1.1
1.0989640576,0.3376324622,0.9860016792,1.0395243356,1.0906066448,0.4670711,1.1
1.0991488609,0.337646083,0.9866623202,1.0400518587,1.0903989017,0.4669472184,1.1
1.0992635208,0.337554051,0.986347233,1.0403048121,1.090545914,0.4691793212,1.1
1.0993184562,0.337522068,0.9863658796,1.0404189294,1.0909174704,0.4685910201,1.1
1.0991806608,0.3375330806,0.9869092553,1.0404113917,1.0911534084,0.4701858228,1.1
1.0989737881,0.3375541441,0.9882916316,1.0404008857,1.0913782984,0.4708549884,1.1
1.0989472598,0.3375735229,0.9891442296,1.0401793639,1.0912711626,0.470590508,1.1
1.0990981441,0.3375398448,0.9895009465,1.0404270716,1.0913196666,0.4706828734,1.1
1.0992156253,0.3374730456,0.9898633954,1.0408305197,1.0914884362,0.470192118,1.1
1.0992324671,0.3374295386,0.9907767984,1.0412317698,1.0914651372,0.4701681545,1.1
1.0993594961,0.3374516529,0.9906476232,1.0416000357,1.0911955612,0.4703034045,1.1
1.0992633116,0.3374987813,0.9917434545,1.0414845397,1.090966086,0.4706143824,1.1
1.0990167111,0.3375325677,0.9916444981,1.041480374,1.0918098407,0.4703142253,1.1
1.0987931781,0.3375114949,0.9915880598,1.0413567168,1.0918451253,0.4698684525,1.1
1.0988988664,0.3375272216,0.9915921834,1.0416874761,1.0919694328,0.4709092507,1.1
1.0988453771,0.3375094322,0.9926927331,1.0414912195,1.0919465711,0.4710062682,1.1
1.0988352792,0.3375117449,0.9924942574,1.0418459988,1.0918140313,0.4711745615,1.1
