Combined average reward,Arm 1,stdev,Picked Arm 1,Arm 2,stdev,Picked Arm 2,Arm 3,stdev,Picked Arm 3,Arm 4,stdev,Picked Arm 4
0.8528943556308195,0.32348939455744496,1.0587847457772002,0.25500000000000017,0.3034353311617284,0.8102344628044675,0.2495000000000002,0.12759615797953627,0.45044136108127225,0.2430000000000002,0.09837347193211012,1.9026571550396552,0.25250000000000017
0.8437859653364224,0.3921371067703093,1.1163004791497646,0.5095,0.3749893325152569,0.8361644515253147,0.5279999999999991,0.14357892727033164,0.48231373611521233,0.4975000000000004,-0.020376382508952216,2.0867586131273352,0.46500000000000036
0.8432332600139,0.41591849486243426,1.1135378304216785,0.7864999999999884,0.4130193604109846,0.8289904945500731,0.8174999999999875,0.15677916726354083,0.48974741069479016,0.7434999999999904,-0.09990117084381207,2.099427417279184,0.6524999999999926
0.8602339816750952,0.4599427051710431,1.1358105807707317,1.071999999999985,0.46027056097643665,0.8422203463092413,1.1069999999999853,0.16629759625879068,0.49285204998839377,0.9744999999999863,-0.21279169809657855,2.11705018554095,0.846499999999988
0.8595306558255857,0.48611859922514233,1.132693589056714,1.3594999999999775,0.48596870711464907,0.8252411626707951,1.4189999999999758,0.16985851389306264,0.49568844371878606,1.204499999999979,-0.30773768593897627,2.0632296187739247,1.0169999999999821
0.8668256890716677,0.48841785009186395,1.110552724930175,1.653999999999972,0.4963996934376689,0.8092749324214192,1.7239999999999696,0.17952338294792264,0.5060777208459174,1.437499999999973,-0.35453886613635277,2.062273850054006,1.1844999999999788
0.8639913537591257,0.5008166501734873,1.0969581949939742,1.956999999999971,0.5307343246962453,0.8201145097911554,2.0439999999999694,0.18208187063494327,0.5014762628026103,1.6494999999999709,-0.43854551217673676,2.0490987166033077,1.3494999999999728
0.8689794897781628,0.5095426386123499,1.1205110211279374,2.2694999999999736,0.5416989266862574,0.8004437874765802,2.3704999999999767,0.19741672237950184,0.5070402193326734,1.8519999999999714,-0.45574040027691626,2.0658491728418733,1.5079999999999705
0.8770039299151721,0.514203904717976,1.104497050409378,2.585999999999979,0.5529962155129725,0.788454282883166,2.6989999999999847,0.19800924286529634,0.49883994948740534,2.063999999999966,-0.4676879607518471,2.0626337937645864,1.6509999999999683
0.8835463161412259,0.528101225986371,1.090673848016834,2.904999999999984,0.5773725338531882,0.7936050533576591,3.0414999999999868,0.20068403704558868,0.4923439683560978,2.258499999999964,-0.5019533047194756,2.064470766811327,1.794999999999966
0.8842317306883296,0.5409834101299206,1.0774803632560706,3.226999999999983,0.585764626090585,0.7867461377231678,3.378499999999989,0.2080270351865265,0.4941044644152363,2.4449999999999745,-0.5227207262624671,2.080498798724149,1.9494999999999607
0.8889717917298025,0.5462634597505628,1.074737639299522,3.549999999999984,0.5917836718821977,0.7753450655799622,3.734499999999988,0.21328358077123424,0.4926736554751329,2.621999999999976,-0.5396206051149309,2.0914309028655347,2.0934999999999606
0.8958282052785645,0.5530504438078634,1.0781886401090455,3.878999999999989,0.6029207206554515,0.7708316343105786,4.093999999999982,0.21500006821133444,0.48534314287410085,2.803499999999979,-0.5677344324253265,2.075089884760129,2.223499999999968
0.8981028413819873,0.5723844093472709,1.0718318766855606,4.205499999999987,0.6203867163840147,0.7694129273461189,4.432999999999974,0.22811961673462278,0.49234444727640275,2.9939999999999776,-0.5986889960239812,2.0541689890207726,2.3674999999999726
0.9049212256994084,0.5818180535583364,1.0618797425118538,4.543499999999983,0.6362763418490069,0.7658416568116511,4.78599999999997,0.23275513127588274,0.4940948523469777,3.167499999999981,-0.6048416201088055,2.0741585063350105,2.5029999999999757
0.907235064796728,0.5808545667533334,1.0464500594700359,4.8864999999999785,0.6416500337277085,0.7518789307900076,5.13799999999996,0.23812253765347197,0.49487440817899503,3.3379999999999854,-0.6079923577952738,2.060450695408455,2.637499999999979
0.9113228018262922,0.6052101997160216,1.0462330860249687,5.23699999999998,0.6473025934631025,0.7340146488613947,5.490999999999976,0.24834290534848152,0.49721398439455383,3.5079999999999893,-0.6069277955301573,2.0556329510900775,2.7639999999999803
0.913287851119029,0.6148404355382416,1.0349246175354396,5.582999999999975,0.6558769738587057,0.7187119716485472,5.8444999999999645,0.25394739009296835,0.4971952019086033,3.6629999999999865,-0.6109979513136926,2.031601260815125,2.9094999999999778
0.916153901513812,0.6183417100592898,1.0388796975744048,5.947499999999978,0.6647454906139919,0.7202196876099111,6.200999999999979,0.25474233472554964,0.4931368955524048,3.8109999999999897,-0.6144430662424478,2.013675015848785,3.0404999999999767
0.9176086920423894,0.6217160761131155,1.0264499389639374,6.294999999999965,0.6753374851815863,0.7132128404023914,6.568499999999973,0.26510754459308455,0.48893840380564174,3.9604999999999895,-0.6041732646479292,1.9879024661415907,3.175999999999976
0.9230559363787092,0.6289854578146793,1.0156182375159488,6.649999999999977,0.683737816960537,0.7010297057984807,6.937499999999971,0.278646639820426,0.49344093241844955,4.104999999999992,-0.5883771450339313,2.0211984797667486,3.3074999999999792
0.9268039858224396,0.6430810507204406,1.0174091509885057,7.005999999999979,0.6919480382901985,0.6893208563722577,7.297499999999988,0.28239117052570445,0.4910430747273336,4.255499999999982,-0.5825123201841945,2.024464032101659,3.4409999999999794
0.9277598446030637,0.6527758194192995,1.014627880169438,7.368499999999985,0.7039776460571385,0.69320788494091,7.646999999999984,0.2866949702434281,0.4889807883001146,4.405499999999979,-0.5890518256473897,1.9975426787627204,3.578999999999976
