Random,EGreedy 0.0,EGreedy 0.1,Egreedy 0.2,Softmax 1,Softmax 0.1,Arm 3 mean
0.4977667817,0.0682621464,0.4418444855,0.4853141345,0.4799038288,0.0644222882,0.5
0.4973833302,0.0682131438,0.4407818074,0.485547951,0.4800855578,0.0643201505,0.5
0.4976069697,0.0682428248,0.440629476,0.485806353,0.4801394064,0.0641817496,0.5
0.4977454308,0.0682474499,0.4420036446,0.4855442975,0.4806066388,0.0641336511,0.5
0.4975992834,0.0683169259,0.4422046736,0.4854977365,0.4810866014,0.0640768323,0.5
0.4976754375,0.068354462,0.4428522179,0.4857464105,0.4808453161,0.0641054028,0.5
0.4974108248,0.0683711263,0.4428934343,0.4861814568,0.4804844091,0.0641552491,0.5
0.4974163122,0.068391759,0.4427171586,0.4864754904,0.4804787064,0.0641525612,0.5
0.4974903943,0.0683554274,0.4431290131,0.4865518476,0.4807794102,0.0640143705,0.5
0.4973414484,0.068430617,0.4426427772,0.4869043195,0.4806081947,0.0639858203,0.5
0.4974605641,0.0685072834,0.4429084375,0.4868752151,0.4809323465,0.0640143742,0.5
0.4975906447,0.0684941201,0.4428019849,0.48695063,0.4811091548,0.0639855495,0.5
0.4973922093,0.0685110426,0.4424256273,0.4867622433,0.4812080299,0.0639745358,0.5
0.4973787394,0.0684291742,0.4428285651,0.487201925,0.481051175,0.0639612979,0.5
0.4974122759,0.068483214,0.4424123214,0.4875100121,0.481092083,0.0638607743,0.5
0.4974583696,0.0684792732,0.4425461193,0.487713569,0.4807988098,0.0639054906,0.5
0.4973394667,0.0685312455,0.4425382581,0.4879761462,0.4809764469,0.0639533311,0.5
0.4975834745,0.0686296458,0.4426536769,0.4882096994,0.4811508009,0.0639755353,0.5
0.4974433248,0.0686118154,0.4437201293,0.4884336019,0.4809454989,0.0640282534,0.5
0.4974634896,0.0685168331,0.44504518,0.4881407106,0.4812410657,0.0640526844,0.5
0.4976376856,0.0685338257,0.4445701649,0.4885801811,0.4812783383,0.0640536642,0.5
0.4977164091,0.0685508893,0.4447322299,0.4888203158,0.4815050425,0.0640389355,0.5
0.4980599393,0.0686000317,0.4453577776,0.4887792799,0.4816146471,0.0642725984,0.5
0.4979858251,0.0686178619,0.4460596509,0.4896470398,0.4816458408,0.0642540649,0.5
0.4978600641,0.0685933124,0.4461890659,0.4897973201,0.4815698281,0.0642952588,0.5
0.4979501773,0.0686389904,0.4470861995,0.490198829,0.4816596388,0.0643025988,0.5
0.4983164625,0.0686934247,0.4475679609,0.4899549475,0.481946316,0.0642893399,0.5
0.4986542293,0.0687027303,0.4480417182,0.4901673996,0.4823719586,0.0642651597,0.5
0.4984907151,0.0686974573,0.4484997444,0.4902924407,0.4823623483,0.0643154312,0.5
0.4982925773,0.0686844322,0.4485310072,0.4900949849,0.4825655736,0.0643605579,0.5
0.4982580952,0.0687318392,0.4486097481,0.4897105824,0.4826075633,0.0643451477,0.5
0.4983695062,0.0687838051,0.4493145951,0.4900416328,0.4827359368,0.064311911,0.5
0.4983333804,0.0687189923,0.4494868463,0.4901133962,0.4826988708,0.0643097214,0.5
0.4980192412,0.0687600158,0.4497128046,0.4901879286,0.4824580665,0.0643419627,0.5
0.498128844,0.0687905691,0.4494862813,0.4899308126,0.4827542614,0.0645509134,0.5
0.4980394206,0.0687385201,0.4492544357,0.4897315456,0.482668334,0.0644375683,0.5
0.4978950957,0.0687567133,0.4494356819,0.4902733504,0.4827818981,0.0644230266,0.5
0.497628581,0.0687303074,0.4496934485,0.4903903654,0.4828212761,0.064275232,0.5
0.4976077779,0.0687665546,0.4494373807,0.490201514,0.4825030499,0.0643380127,0.5
0.4977682655,0.0687765128,0.4489326423,0.4901641973,0.4825106754,0.0643010325,0.5
0.4974803016,0.0687235477,0.4487342644,0.4906996627,0.4825064954,0.064339184,0.5
0.4975691105,0.0686894423,0.4500760197,0.491071821,0.48281534,0.0643526852,0.5
0.4974736871,0.0687733003,0.4505541613,0.4912908385,0.483218339,0.0642833507,0.5
0.4974896885,0.0687977358,0.4508034889,0.4908319612,0.4833674376,0.0642976614,0.5
0.497443794,0.0687478658,0.4510201133,0.4907210611,0.4834021891,0.0642900049,0.5
0.4972900815,0.0687810895,0.4512709034,0.490711927,0.4833633537,0.0643205361,0.5
0.497131582,0.0687543566,0.4510362289,0.4908201812,0.4834817881,0.064344425,0.5
0.4970543163,0.0687266709,0.4513037612,0.4907449898,0.4834139532,0.0643164611,0.5
0.4970154979,0.068731027,0.4518185943,0.4904981897,0.4833700247,0.0643053625,0.5
0.4970012622,0.0687156297,0.4516714505,0.4902026551,0.4835419264,0.0643362909,0.5
0.4971156635,0.0687590487,0.4511891064,0.4904228515,0.4838115441,0.0643923925,0.5
0.4971644814,0.0687564532,0.4511457348,0.4905252936,0.4839878949,0.0643954144,0.5
0.4970467893,0.0687093845,0.4513835424,0.4907361372,0.4840308004,0.0650427794,0.5
0.4972279063,0.0687635595,0.4518456274,0.4907807581,0.4839593341,0.064812641,0.5
0.497410534,0.0688012559,0.4524333336,0.4906676999,0.4840342903,0.0648125079,0.5
0.4973425608,0.068845279,0.4526160827,0.49102898,0.4841085521,0.0648228082,0.5
0.4974602982,0.0688734317,0.4526989089,0.4913696081,0.4842772856,0.0648203832,0.5
0.4975063889,0.0688894506,0.4535847655,0.4906695309,0.4847060687,0.0649547462,0.5
0.49728872,0.0689006401,0.4536295524,0.4905535714,0.4850398543,0.0647749987,0.5
0.4973384894,0.0688899222,0.4539496,0.4903640595,0.4849216711,0.0655994144,0.5
0.4973690309,0.0689353504,0.4537480324,0.4904809196,0.4849492231,0.065165402,0.5
0.4974609695,0.0689862455,0.4540441404,0.4900542964,0.4850191537,0.0651711898,0.5
0.4974210736,0.0690600472,0.4543175398,0.4899709315,0.4848799666,0.0652468008,0.5
0.4972654501,0.0690474793,0.454159069,0.4899899147,0.4849640741,0.065304116,0.5
0.4971186626,0.0690893147,0.453910981,0.4901623445,0.4850794894,0.0652266002,0.5
0.4971566307,0.0691258997,0.4538947353,0.4899677899,0.4850012211,0.0651008095,0.5
0.497036108,0.0691225151,0.4539827379,0.4897675945,0.4851157428,0.0650490816,0.5
0.497000136,0.0691632257,0.4539943541,0.4899484623,0.4847853967,0.0650679189,0.5
0.4972364857,0.0691374716,0.4538485236,0.4902845822,0.4847684739,0.0650652857,0.5
0.4973741055,0.0690860913,0.4539472374,0.490493669,0.484782736,0.0649900539,0.5
0.4971883749,0.0690732628,0.4543276673,0.4902223725,0.4846718617,0.0649524067,0.5
0.4971980233,0.0689860689,0.4543046991,0.4905354027,0.4846326652,0.0649205379,0.5
0.4973705962,0.0690647747,0.4549500678,0.4908418152,0.4846537093,0.0648041976,0.5
0.4973183542,0.0690497766,0.4555063095,0.4909327917,0.4845397353,0.0647957221,0.5
0.4972112449,0.069048837,0.45596915,0.4908686792,0.484527848,0.0648006668,0.5
0.4971036502,0.0690260551,0.4561729687,0.4907759354,0.4845532156,0.0647762242,0.5
0.4970606787,0.0690370973,0.4565205519,0.4910141877,0.4843956985,0.0647877508,0.5
0.4972520937,0.0690208323,0.4568569713,0.491433183,0.4845916984,0.0647991364,0.5
0.4972713731,0.069047195,0.4569753328,0.491834623,0.4847153147,0.0647658644,0.5
0.497149091,0.0690384369,0.4569634017,0.4916352059,0.4846366708,0.064777351,0.5
0.497088985,0.0690421237,0.456589454,0.4917689263,0.4849367142,0.0647108932,0.5
0.4971835815,0.0690083884,0.457057668,0.4921962807,0.4850848092,0.0647157846,0.5
0.497226106,0.0689977047,0.4570651938,0.4919727536,0.4849166527,0.0646843747,0.5
0.4971485907,0.0689685036,0.4577582996,0.4915279441,0.4848797162,0.064679082,0.5
0.497192536,0.0689419719,0.4575918471,0.4917244344,0.4846906855,0.0646979687,0.5
0.496949192,0.0689171366,0.4579323198,0.4917105899,0.4847907384,0.0647351835,0.5
0.4970982215,0.0688914434,0.4580849941,0.4920981193,0.4848335397,0.064392036,0.5
0.4973119312,0.0688770596,0.4585308747,0.4920250733,0.4847808273,0.0644275542,0.5
0.4975206207,0.0688782957,0.4581446449,0.4918819098,0.4851014026,0.0644125917,0.5
0.4974315861,0.0688573981,0.4582169679,0.491500202,0.4853058716,0.0644077437,0.5
0.4975266947,0.068873923,0.4583147144,0.4913355495,0.4849132634,0.0644579717,0.5
0.4974337806,0.0688656418,0.458153365,0.4916808844,0.4850098698,0.0644766256,0.5
0.4974557656,0.0688947976,0.4584386089,0.4917752283,0.4848304739,0.0643142051,0.5
0.4975493017,0.068918211,0.4585229566,0.491950145,0.4850129705,0.064302469,0.5
0.4976323502,0.0689039952,0.4589541396,0.4920044215,0.4852254108,0.0642829026,0.5
0.4975142791,0.0688806006,0.4590715934,0.4920125033,0.4849515447,0.0642665705,0.5
0.4977254843,0.0688953243,0.4592976722,0.4918940302,0.4848699685,0.0642349616,0.5
0.4975252956,0.0689017605,0.459199358,0.4919524778,0.4849106212,0.0642226558,0.5
0.4974636837,0.0688887797,0.4599794154,0.4918965228,0.4847231119,0.0642094605,0.5
