eGreedy time,Softmax time,Arm 3 mean
0.4975361862,0.4993583768,0.5
0.4976437869,0.4993569416,0.5
0.49756709,0.4993274161,0.5
0.4976111945,0.4993363399,0.5
0.4975122047,0.4992588661,0.5
0.4974761387,0.4992497273,0.5
0.4971995165,0.4991898923,0.5
0.4971919303,0.4991713128,0.5
0.4972323786,0.4991838456,0.5
0.4972474124,0.4992605052,0.5
0.4974170248,0.4992352999,0.5
0.4976631862,0.4991795773,0.5
0.4977968803,0.4991789848,0.5
0.4979046888,0.4992116004,0.5
0.4976794777,0.4992920041,0.5
0.4977646392,0.4992979595,0.5
0.4977830193,0.4992058826,0.5
0.4976261471,0.4992086443,0.5
0.4977061408,0.4992417715,0.5
0.4977457311,0.4993795404,0.5
0.498010911,0.4994345129,0.5
0.4979961802,0.4994423213,0.5
0.4982359416,0.4995205601,0.5
0.4980986204,0.4993113963,0.5
0.4981750333,0.499388837,0.5
0.4982401898,0.4993954738,0.5
0.4982660448,0.49934109,0.5
0.4982019967,0.4993287951,0.5
0.4983044911,0.499279566,0.5
0.4981358553,0.4992520539,0.5
0.4982934066,0.4991284928,0.5
0.4983386966,0.4991160899,0.5
0.498518363,0.4991343591,0.5
0.4985696903,0.4991329075,0.5
0.4983758391,0.4991103233,0.5
0.4983869068,0.4990172906,0.5
0.4984951408,0.499026374,0.5
0.4985571552,0.498982316,0.5
0.4985027999,0.498956388,0.5
0.498631433,0.4989092862,0.5
0.4986330557,0.4988875549,0.5
0.498393064,0.4989142233,0.5
0.4984474123,0.4989399757,0.5
0.4986018236,0.4989506153,0.5
0.4985096406,0.4989161644,0.5
0.4984762296,0.4989568064,0.5
0.4984739341,0.4989944475,0.5
0.4984000261,0.4990385879,0.5
0.4983857076,0.499077766,0.5
0.4985613094,0.4990714522,0.5
0.4985859188,0.4990205543,0.5
0.4985386014,0.4990034299,0.5
0.4984468036,0.499050645,0.5
0.4984622995,0.49906995,0.5
0.4983933984,0.4991033524,0.5
0.4982600727,0.4990399659,0.5
0.4983924861,0.4991141271,0.5
0.4983752491,0.4991093091,0.5
0.4981551426,0.4990894115,0.5
0.4981555177,0.4990892049,0.5
0.4981403768,0.4990820259,0.5
0.4980559634,0.4990463277,0.5
0.4982371715,0.4989890095,0.5
0.4981273862,0.4990246782,0.5
0.4980804624,0.4990291307,0.5
0.4981587635,0.4990505994,0.5
0.4980985835,0.4990553925,0.5
0.4981755239,0.4990972648,0.5
0.4982365986,0.4992550318,0.5
0.4981868173,0.4991897298,0.5
0.4981339922,0.4992462903,0.5
0.4981830068,0.4992469775,0.5
0.4982335918,0.4992529462,0.5
0.4980795846,0.4992324076,0.5
0.4981004472,0.4991351669,0.5
0.4980383492,0.4991107816,0.5
0.4979619806,0.4990994002,0.5
0.4977687542,0.4990329469,0.5
0.4977550999,0.4990412691,0.5
0.4975675674,0.499088804,0.5
0.4977004854,0.4990885832,0.5
0.4977124329,0.4990907272,0.5
0.4977991949,0.4991399738,0.5
0.4978406037,0.4991513068,0.5
0.4978311663,0.4990705344,0.5
0.4978565982,0.4991690522,0.5
0.4979870967,0.4991756424,0.5
0.4978748996,0.4992174374,0.5
0.4976993879,0.4991583888,0.5
0.4976676406,0.4991484759,0.5
0.4975968106,0.4991183928,0.5
0.4976619478,0.4991989819,0.5
0.4976575888,0.4992183453,0.5
0.4978446841,0.499232395,0.5
0.4978599471,0.4992470117,0.5
0.4978289791,0.4992852,0.5
0.4979812025,0.4993446982,0.5
0.4980210946,0.4993497568,0.5
0.4980744629,0.4993844236,0.5
0.498125041,0.4993869625,0.5
0.4981605471,0.4994587164,0.5
0.498187973,0.4994397693,0.5
0.498194476,0.4994508093,0.5
0.4982415801,0.4994248253,0.5
0.4983236098,0.4994061903,0.5
0.4984569813,0.4994055016,0.5
0.4985840301,0.4994093535,0.5
0.498400385,0.4993471576,0.5
0.4983683916,0.4993937621,0.5
0.4984584126,0.4994045984,0.5
0.498546456,0.4993595239,0.5
0.4986602732,0.4993603064,0.5
0.4986665312,0.4993396307,0.5
0.4985861113,0.4992918443,0.5
0.4984914679,0.4993335718,0.5
0.4984546775,0.4993342824,0.5
0.4984687152,0.4993102583,0.5
0.4985204909,0.4993403264,0.5
0.4984037931,0.499400905,0.5
0.4984497063,0.4994043764,0.5
0.4984229079,0.4994074568,0.5
0.4984023724,0.4994289964,0.5
0.4984011492,0.4994524811,0.5
0.4984501122,0.4994354682,0.5
0.4986087314,0.4993714169,0.5
0.4985935531,0.499354626,0.5
0.4986928051,0.4994079967,0.5
0.4986495573,0.4994119611,0.5
0.4987297696,0.4993596212,0.5
0.4987640071,0.4993361409,0.5
0.4988596499,0.4993412533,0.5
0.4988511723,0.4993511766,0.5
0.4988849953,0.4993074716,0.5
0.4988478226,0.499293333,0.5
0.498868611,0.4993016642,0.5
0.4990748201,0.4993087058,0.5
0.4990047862,0.4993632897,0.5
0.4989770872,0.4993718505,0.5
0.4988954468,0.4994521773,0.5
0.4989869526,0.4994341278,0.5
0.4988934025,0.4993735398,0.5
0.4989542358,0.4993935117,0.5
0.4988762502,0.4993909177,0.5
0.4987790677,0.4994269112,0.5
0.498878772,0.499478165,0.5
0.498866573,0.4995289292,0.5
0.498851373,0.499563672,0.5
0.4989309728,0.4995543881,0.5
0.4989175712,0.4995973477,0.5
0.4989497844,0.49959744,0.5
0.4990336829,0.4995210523,0.5
0.4990472935,0.4995435115,0.5
0.4989546328,0.4995795729,0.5
0.4988194627,0.4995336572,0.5
0.4987226087,0.4995396342,0.5
0.498755546,0.4995574719,0.5
0.4986613063,0.499552384,0.5
0.4986931567,0.4995498152,0.5
0.4985606743,0.4995106052,0.5
0.4985090825,0.4994758564,0.5
0.4984157718,0.4994041609,0.5
0.4984724227,0.4994187781,0.5
0.4984896955,0.4994317646,0.5
0.4985239581,0.499455558,0.5
0.4984584668,0.4994475568,0.5
0.4985465184,0.4994214888,0.5
0.498671457,0.4994412442,0.5
0.4986646234,0.499485723,0.5
0.498645622,0.4994875303,0.5
0.4985428545,0.4994916687,0.5
0.4985336432,0.4994854986,0.5
0.4985121594,0.4994454582,0.5
0.498391621,0.4994674108,0.5
0.4983336593,0.4995229038,0.5
0.4984099154,0.4995146758,0.5
0.4983993367,0.4994733743,0.5
0.4984420686,0.4995029114,0.5
0.4984801716,0.4994917674,0.5
0.4984334814,0.499450309,0.5
0.4984185994,0.4994128655,0.5
0.4983611939,0.4994338432,0.5
0.4984721881,0.4994122786,0.5
0.4983825404,0.4994286376,0.5
0.4984838803,0.4994111674,0.5
0.4985088202,0.4994343563,0.5
0.4985238122,0.4994096607,0.5
0.4986276748,0.4994127081,0.5
0.4986662241,0.4994347984,0.5
0.498607274,0.4994249815,0.5
0.4985755114,0.4994710435,0.5
0.4984940497,0.4994383764,0.5
0.498589319,0.4993923758,0.5
0.4985821051,0.4993722515,0.5
0.4986870671,0.4993273088,0.5
0.4986649377,0.4992988969,0.5
0.4986518029,0.4993642725,0.5
0.4987472603,0.4993897521,0.5
0.4987491303,0.499390231,0.5
0.498718725,0.499342227,0.5
0.4986193737,0.4993737441,0.5
0.4985678665,0.4993813332,0.5
0.4985070094,0.4993646308,0.5
0.4985994351,0.4993626672,0.5
0.4985880376,0.4993461351,0.5
0.498548134,0.4993105353,0.5
0.4983430671,0.4993166552,0.5
0.4982827998,0.4993465009,0.5
0.4981558076,0.4992964572,0.5
0.4981015743,0.4992582064,0.5
0.4981627864,0.4992910506,0.5
0.4982946597,0.4993286767,0.5
0.4982010163,0.499373458,0.5
0.49827804,0.4994154308,0.5
0.4983597815,0.4994445097,0.5
0.4983488473,0.4994391113,0.5
0.4983395778,0.4993703621,0.5
0.4984946237,0.4993997058,0.5
0.4984875196,0.4993921133,0.5
0.4983614921,0.4994141848,0.5
0.4982520934,0.4994082903,0.5
0.49823216,0.4994065814,0.5
0.4981575847,0.4994652811,0.5
0.4982672735,0.4994759998,0.5
0.4982825474,0.4994521578,0.5
0.498334527,0.4995028342,0.5
0.4983055685,0.4995489886,0.5
0.4983440912,0.4995530662,0.5
0.4984841288,0.4994992015,0.5
0.4984296364,0.4994309986,0.5
0.4983909739,0.4994800961,0.5
0.4985142971,0.4994627734,0.5
0.4985551194,0.4994326204,0.5
0.4985978877,0.4994530535,0.5
0.4985658487,0.4994784134,0.5
0.4984962018,0.4994983351,0.5
0.4983905272,0.4995677379,0.5
0.498321043,0.4995847738,0.5
0.4982661763,0.4996041996,0.5
0.4982470752,0.4995605126,0.5
0.4982437743,0.499546119,0.5
0.4983880329,0.4995345803,0.5
0.4983658788,0.499527097,0.5
0.4984005421,0.4995066075,0.5
0.4983309255,0.4995022001,0.5
0.4984492971,0.4995227487,0.5
0.4984456369,0.4994667058,0.5
0.498415951,0.4994997222,0.5
0.4983722442,0.4994987683,0.5
0.4983750507,0.499472176,0.5
0.4982378828,0.4994801458,0.5
0.4981635465,0.4995033705,0.5
0.498242105,0.4995159202,0.5
0.4982418601,0.4995274075,0.5
0.498274923,0.4995165535,0.5
0.4982641874,0.4995239317,0.5
0.4983036732,0.4994996276,0.5
0.4983045656,0.4995384217,0.5
0.4983105469,0.4995169126,0.5
0.4983074711,0.4994877958,0.5
0.4982531726,0.4995200947,0.5
0.4983460896,0.4995635536,0.5
0.4984301752,0.4996214364,0.5
0.498493242,0.4996275398,0.5
0.4985185974,0.499643907,0.5
0.4986303341,0.4996646463,0.5
0.4986251068,0.4996908793,0.5
0.4986107385,0.4997097421,0.5
0.4985186709,0.499694352,0.5
0.4986336395,0.4997172033,0.5
0.4986728543,0.4996863271,0.5
0.4987040681,0.4996935845,0.5
0.4986973582,0.4996705137,0.5
0.4986303501,0.4996978595,0.5
0.498559298,0.4997491237,0.5
0.4985524987,0.4997413414,0.5
0.4984809309,0.4997541823,0.5
0.4985525593,0.4997435203,0.5
0.4986410033,0.4997466612,0.5
0.498700038,0.4997853121,0.5
0.4987216857,0.4997571434,0.5
0.4986608859,0.4997478589,0.5
0.4985585416,0.4997748507,0.5
0.4985813886,0.4997548578,0.5
0.4986529485,0.4998109898,0.5
0.4985896294,0.4998395456,0.5
0.4985632929,0.4998796821,0.5
0.498507406,0.4998818316,0.5
0.4984564228,0.4998982248,0.5
0.4984250468,0.4998973479,0.5
0.4983905294,0.4999068322,0.5
0.4984651304,0.4999014091,0.5
0.4986240856,0.4999200475,0.5
0.498686939,0.4999168647,0.5
0.498594259,0.4999690763,0.5
0.4988201781,0.4999617658,0.5
0.4988848399,0.4999592646,0.5
0.4988480302,0.4999372254,0.5
0.498799466,0.4999492109,0.5
0.4987151395,0.499948829,0.5
0.4984933482,0.4998672493,0.5
0.4984063135,0.4998636992,0.5
0.4983842168,0.4998830159,0.5
0.4983036102,0.49988751,0.5
0.4983060483,0.4998979074,0.5
0.4983001778,0.4998556627,0.5
0.4983300888,0.4997970657,0.5
0.4984048702,0.4997942768,0.5
0.4984680804,0.4997594469,0.5
0.4984512876,0.4997536735,0.5
0.4984369022,0.4997377783,0.5
0.49838446,0.4997133084,0.5
0.4983631114,0.4997093533,0.5
0.4983454654,0.4997019564,0.5
0.4982678978,0.4996995018,0.5
0.4983153087,0.4997022711,0.5
0.4983052701,0.499688987,0.5
0.4983561064,0.4996895572,0.5
0.4983984987,0.4996956456,0.5
0.4983531354,0.4996819565,0.5
0.498376136,0.4997027062,0.5
0.4984302739,0.4997115162,0.5
0.4984561602,0.4996759598,0.5
0.49859371,0.4996700144,0.5
0.4985227226,0.4996786709,0.5
0.498531437,0.499693407,0.5
0.4984500511,0.4996965083,0.5
0.4984846288,0.4997163292,0.5
0.4984791217,0.4996913712,0.5
0.4984041764,0.499711379,0.5
0.4984131463,0.4996936162,0.5
0.4984141085,0.4997097047,0.5
0.4985076839,0.4997168441,0.5
0.4985512648,0.4997145916,0.5
0.49848982,0.4997223084,0.5
0.4985256667,0.4997462612,0.5
0.4986386383,0.4997830616,0.5
0.4986520153,0.4997929457,0.5
0.4985640196,0.4997444441,0.5
0.4984962257,0.4997457138,0.5
0.4983731225,0.4997457008,0.5
0.4983798876,0.4997602463,0.5
0.498333116,0.4997696948,0.5
0.4983302937,0.4997203011,0.5
0.498272348,0.4996883274,0.5
0.4983017111,0.4996970791,0.5
0.4983862291,0.4996802728,0.5
0.4983243758,0.4996588543,0.5
0.4983658269,0.4996572981,0.5
0.4983117754,0.4996679615,0.5
0.4982593561,0.4997136667,0.5
0.4981407001,0.4997218225,0.5
0.4982288837,0.4997067982,0.5
0.4982047759,0.4997114426,0.5
0.4983210393,0.4996845571,0.5
0.4982705357,0.4996587322,0.5
0.4981807339,0.4996776878,0.5
0.4982732239,0.4996709959,0.5
0.4983351942,0.4996902137,0.5
0.498262297,0.4996674628,0.5
0.4981729148,0.4996399291,0.5
0.4981748614,0.4996054543,0.5
0.4983264391,0.4995930742,0.5
0.4984386738,0.4996081031,0.5
0.4984314565,0.4995876712,0.5
0.4984762103,0.49963544,0.5
0.4984089432,0.4995964771,0.5
0.4983321658,0.4995855954,0.5
0.4984143883,0.4995750024,0.5
0.498516289,0.4995693837,0.5
0.4985980538,0.4995555999,0.5
0.498586238,0.4995391209,0.5
0.498538118,0.4995301728,0.5
0.4984224624,0.4995238849,0.5
0.498452667,0.499534312,0.5
0.4984048203,0.4995414329,0.5
0.4984284153,0.4995500263,0.5
0.4984324748,0.4995273582,0.5
0.498601851,0.4995285092,0.5
0.4985458406,0.4995691375,0.5
0.4984512831,0.4995795063,0.5
0.4984328034,0.4995780039,0.5
0.4983455758,0.4996094569,0.5
0.498359892,0.4995836249,0.5
0.4983864157,0.4995992458,0.5
0.4984216061,0.4996049636,0.5
0.4984235394,0.4996050809,0.5
0.4985245596,0.4995803296,0.5
0.4985902341,0.4996079643,0.5
0.4987021317,0.4996397075,0.5
0.498672383,0.4996476821,0.5
0.4986955137,0.4997106911,0.5
0.4986154582,0.4997522935,0.5
0.4986705438,0.4997561248,0.5
0.4986443856,0.4997797503,0.5
0.49858223,0.4997999899,0.5
0.4986517858,0.4997794654,0.5
0.4987496311,0.4997791236,0.5
0.4987705816,0.4997839838,0.5
0.498762045,0.4997957195,0.5
0.4989182425,0.4998000422,0.5
0.4989123839,0.4997770427,0.5
0.4989563363,0.4997740703,0.5
0.4989129229,0.4997724001,0.5
0.4989085499,0.4997839024,0.5
0.4989468236,0.4997623313,0.5
0.4990623403,0.4997878015,0.5
0.4991073967,0.499823027,0.5
0.4991276179,0.4998389481,0.5
0.4991920811,0.4998387855,0.5
0.4992309752,0.4998310999,0.5
0.4991670844,0.4997978952,0.5
0.4991552452,0.4998265909,0.5
0.4991876685,0.4998088784,0.5
0.4990566241,0.4998288381,0.5
0.4990793381,0.4998307544,0.5
0.4989864426,0.4998544258,0.5
