eGreedy time,Softmax time,Arm 1 mean
1.1903103812,1.2940832732,1.3
1.1906744752,1.2939338466,1.3
1.1909216755,1.2939780869,1.3
1.1912639517,1.2940845968,1.3
1.191620139,1.2942447559,1.3
1.1916487205,1.2943901892,1.3
1.1919665631,1.2945478216,1.3
1.1919164015,1.2946917494,1.3
1.1917504757,1.2945195413,1.3
1.1919052011,1.2942886283,1.3
1.1922898187,1.294337169,1.3
1.1928501774,1.2944334465,1.3
1.1931815529,1.2942445805,1.3
1.1931398752,1.2942697062,1.3
1.1936701108,1.2939835609,1.3
1.1936703563,1.2938528851,1.3
1.1939722052,1.2941720515,1.3
1.1941007814,1.294088894,1.3
1.1945177044,1.2939581267,1.3
1.1949226316,1.2935425434,1.3
1.1953153081,1.2934832569,1.3
1.1959343676,1.2936093459,1.3
1.1961626875,1.2935821554,1.3
1.19622962,1.2936104445,1.3
1.196405356,1.2934726849,1.3
1.1971170598,1.2933563256,1.3
1.1973193218,1.293518414,1.3
1.1976122013,1.2938641347,1.3
1.1976202841,1.2939001906,1.3
1.1978331675,1.293955401,1.3
1.1977480039,1.2940680695,1.3
1.1984190356,1.2943202291,1.3
1.1984869159,1.294275516,1.3
1.1989219108,1.2940733547,1.3
1.1991369791,1.2939312734,1.3
1.2000288709,1.2940851462,1.3
1.1995854326,1.2939133766,1.3
1.1995666914,1.2936850701,1.3
1.2001704711,1.2937781778,1.3
1.2001965997,1.2938191324,1.3
1.2005823265,1.2937235465,1.3
1.2008836121,1.2935799608,1.3
1.2011464795,1.2938851328,1.3
1.2013696235,1.293709565,1.3
1.2015756742,1.2936507445,1.3
1.2021020165,1.2938270987,1.3
1.2020234091,1.2944735741,1.3
1.2020711924,1.2946112739,1.3
1.2022130133,1.2947353058,1.3
1.2023798693,1.2948393532,1.3
1.2027554132,1.2949535039,1.3
1.2028209468,1.2950475797,1.3
1.2032775249,1.2949452153,1.3
1.203475737,1.2951826451,1.3
1.2038564441,1.2953609586,1.3
1.2043646995,1.2952088916,1.3
1.204521974,1.2951550616,1.3
1.2047506486,1.2953140803,1.3
1.2049869195,1.2950075718,1.3
1.2052411479,1.2950454222,1.3
1.2051472298,1.2951176498,1.3
1.2054743647,1.2952683123,1.3
1.2065429996,1.2954895071,1.3
1.2070796842,1.2955413671,1.3
1.2067092691,1.295563587,1.3
1.2067860334,1.2954635585,1.3
1.2079836395,1.2953968613,1.3
1.2080083251,1.2956428169,1.3
1.2084126858,1.2956787217,1.3
1.20861986,1.2957808326,1.3
1.2086075894,1.2955946966,1.3
1.2084884038,1.2956450328,1.3
1.2083612605,1.2955716713,1.3
1.2079498017,1.2955456388,1.3
1.2084267893,1.2954660646,1.3
1.2084505855,1.295442471,1.3
1.2086904638,1.2956077422,1.3
1.2087870196,1.2955842673,1.3
1.2088613028,1.2957618571,1.3
1.2086914684,1.2958506616,1.3
1.2094262374,1.2958976387,1.3
1.209548433,1.295789931,1.3
1.2100551321,1.2955540954,1.3
1.2099704338,1.2955218919,1.3
1.2103880666,1.2955780609,1.3
1.2103590945,1.2957107028,1.3
1.2105079971,1.2956853636,1.3
1.2105347009,1.2954959614,1.3
1.2112089444,1.2954489675,1.3
1.2116342619,1.2955424686,1.3
1.2116738591,1.2958478525,1.3
1.2117447793,1.29591976,1.3
1.211692629,1.2959795559,1.3
1.2115799583,1.2958832485,1.3
1.2115517137,1.2959641267,1.3
1.2115303891,1.2960294632,1.3
1.2115947011,1.295730884,1.3
1.211512726,1.2955780664,1.3
1.2113790834,1.2956017318,1.3
1.2112667913,1.2953770809,1.3
1.2113639785,1.2955804178,1.3
1.2117562152,1.2955462164,1.3
1.2121169299,1.2955094179,1.3
1.2121743119,1.2955169274,1.3
1.2122808605,1.2954630824,1.3
1.2123685943,1.2954652329,1.3
1.2125298703,1.295424254,1.3
1.212699981,1.2953242885,1.3
1.2126733415,1.295284094,1.3
1.2128679815,1.2952322355,1.3
1.2131024133,1.2951366348,1.3
1.2133800309,1.295069185,1.3
1.2137880063,1.2948854209,1.3
1.214111416,1.2949003455,1.3
1.2143206386,1.2949685473,1.3
1.2141781786,1.29491413,1.3
1.2142396369,1.2949009619,1.3
1.214308973,1.294978913,1.3
1.2141859276,1.2947600135,1.3
1.214091897,1.2947309386,1.3
1.2141273573,1.2947286965,1.3
1.2141504333,1.2944933929,1.3
1.2141953137,1.2944870479,1.3
1.2144309426,1.2945799092,1.3
1.2144269173,1.2944318806,1.3
1.2144285425,1.2944168927,1.3
1.2144496498,1.294517533,1.3
1.2145714478,1.2943981548,1.3
1.2149016072,1.2944954286,1.3
1.2149541459,1.2945815742,1.3
1.2153110447,1.2946432481,1.3
1.2154187103,1.2945554261,1.3
1.2155861105,1.29451841,1.3
1.2151248592,1.2943322214,1.3
1.2151215888,1.2944877753,1.3
1.2155477463,1.2943875618,1.3
1.2155528649,1.294438947,1.3
1.2156421844,1.2944489613,1.3
1.2157729461,1.2946108844,1.3
1.2158047749,1.294554653,1.3
1.2158052809,1.2943452013,1.3
1.2159536344,1.2943516024,1.3
1.2158496689,1.294217189,1.3
1.2157947437,1.2942548116,1.3
1.2158575528,1.2943201356,1.3
1.2161945223,1.2942873497,1.3
1.2160760779,1.2941537322,1.3
1.2162186182,1.2942715211,1.3
1.216438299,1.2941883878,1.3
1.2164714137,1.2940408194,1.3
1.2164167286,1.2940542551,1.3
1.2162939108,1.294051554,1.3
1.2166284748,1.2939358752,1.3
1.2168275833,1.2938770276,1.3
1.2167111482,1.2940054053,1.3
1.2166119606,1.2941753415,1.3
1.2167382053,1.2941027166,1.3
1.2167613315,1.2939414511,1.3
1.2169476796,1.2941759277,1.3
1.2170110687,1.2942852219,1.3
1.2172599338,1.2943046944,1.3
1.2171080675,1.2944386979,1.3
1.2172658985,1.2945245723,1.3
1.2175404075,1.2945942078,1.3
1.2176850059,1.2944974793,1.3
1.217966078,1.2946033988,1.3
1.2179215971,1.2945811224,1.3
1.218187504,1.2946028157,1.3
1.2182888868,1.2946916912,1.3
1.2184676658,1.2945357706,1.3
1.2185152699,1.2943861781,1.3
1.2188540107,1.2944926359,1.3
1.2190188459,1.2943849878,1.3
1.2193085315,1.2943128118,1.3
1.2198060433,1.2944825295,1.3
1.219989506,1.2944779022,1.3
1.2198041563,1.2944882586,1.3
1.219777842,1.2946233876,1.3
1.2199241821,1.29460382,1.3
1.2199300387,1.2945052397,1.3
1.2203024045,1.2946178658,1.3
1.2203791849,1.2946519909,1.3
1.2209025303,1.2943523409,1.3
1.2209538515,1.2942054872,1.3
1.2209956229,1.2943068651,1.3
1.2208145324,1.2944717087,1.3
1.2208444354,1.2943887874,1.3
1.2209946113,1.294336349,1.3
1.2210497881,1.2943010701,1.3
1.2211893219,1.2943279609,1.3
1.2213280194,1.2943713029,1.3
1.221775266,1.2942315701,1.3
1.2214111679,1.2940977247,1.3
1.2217398779,1.2940228563,1.3
1.22171552,1.2940310233,1.3
1.2218176495,1.2942638868,1.3
1.2220176866,1.2943235091,1.3
1.2223020036,1.2942825423,1.3
1.2224295839,1.2943503039,1.3
1.2225038691,1.2944030288,1.3
1.222737287,1.2944089146,1.3
1.222510298,1.2945159269,1.3
1.2225478628,1.2945673669,1.3
1.222714453,1.2943122542,1.3
1.2230000667,1.2942619555,1.3
1.2231262585,1.2945169763,1.3
1.2232275214,1.2945125453,1.3
1.2232005131,1.2945133621,1.3
1.2229876708,1.2945605701,1.3
1.2232991014,1.2946835949,1.3
1.2231554255,1.2948082262,1.3
1.2236097774,1.294819413,1.3
1.2235650447,1.2949097374,1.3
1.2237110856,1.2948833619,1.3
1.2236391907,1.2948817715,1.3
1.2236471225,1.294846945,1.3
1.2237330823,1.2949747499,1.3
1.2237738779,1.2948614901,1.3
1.2236844775,1.2947486982,1.3
1.2242001385,1.295013158,1.3
1.2244448847,1.2948585,1.3
1.2246580496,1.2948263305,1.3
1.2246133602,1.294884097,1.3
1.224823629,1.2949165219,1.3
1.2248950403,1.2949155043,1.3
1.2249629979,1.2949696331,1.3
1.2249572424,1.2949344807,1.3
1.2248733995,1.2948881182,1.3
1.2252436383,1.2948547557,1.3
1.2253333378,1.2948221588,1.3
1.2253643293,1.2949813077,1.3
1.2255088884,1.2950216753,1.3
1.2255568237,1.2952179543,1.3
1.2257369035,1.2953017442,1.3
1.2258536809,1.2954805574,1.3
1.2260308552,1.2954280017,1.3
1.2262130832,1.2955079888,1.3
1.2261886308,1.2955448805,1.3
1.2264989684,1.29566031,1.3
1.2266980207,1.2955392417,1.3
1.2270272946,1.2954070464,1.3
1.2270803288,1.2953538859,1.3
1.2271939119,1.2952835993,1.3
1.2271356167,1.2952908933,1.3
1.2271728828,1.2952466333,1.3
1.2271837585,1.2952648786,1.3
1.2270952057,1.2952717772,1.3
1.2271921639,1.2954269479,1.3
1.2271058532,1.2953596652,1.3
1.2271993875,1.2954079223,1.3
1.2272104322,1.2955462684,1.3
1.2270954275,1.2956289232,1.3
1.2270169046,1.2955198373,1.3
1.2270280646,1.2954803398,1.3
1.2270907943,1.2955221122,1.3
1.2271336105,1.2955254467,1.3
1.227461261,1.295511249,1.3
1.2274658094,1.2954641522,1.3
1.2277487819,1.2955379012,1.3
1.2278745507,1.2954843848,1.3
1.2281382146,1.2953913009,1.3
1.2281587629,1.295463892,1.3
1.2282755149,1.2955782484,1.3
1.2285531869,1.2954564418,1.3
1.228315376,1.2956033443,1.3
1.228291789,1.2956895047,1.3
1.228328943,1.295820071,1.3
1.2284110037,1.2957346718,1.3
1.2283087357,1.2957438723,1.3
1.2289026122,1.2956762248,1.3
1.2287818997,1.2957966528,1.3
1.228668128,1.2959139492,1.3
1.2288808858,1.2959173524,1.3
1.2288999018,1.2959753046,1.3
1.2291280993,1.296020029,1.3
1.2292451221,1.2959192984,1.3
1.2293101592,1.2958602215,1.3
1.2293998644,1.2959071324,1.3
1.2294766542,1.2959765739,1.3
1.2296975484,1.2960339995,1.3
1.2297118116,1.2959973619,1.3
1.2295454585,1.2959265653,1.3
1.2296477674,1.295803773,1.3
1.2296298934,1.295921274,1.3
1.2297993508,1.2959540074,1.3
1.2298039479,1.2959118,1.3
1.2299411151,1.295910168,1.3
1.229867986,1.2956806303,1.3
1.2303072978,1.2955797286,1.3
1.2303412232,1.2955770554,1.3
1.2304545511,1.2956967601,1.3
1.2305489734,1.2957261986,1.3
1.230591096,1.2957899211,1.3
1.2310090867,1.2957793095,1.3
1.2316661657,1.2958290295,1.3
1.2319297809,1.2958388448,1.3
1.2321031535,1.2957507,1.3
1.2322306757,1.295761851,1.3
1.232498742,1.2956101463,1.3
1.2329135972,1.2956792802,1.3
1.2329873913,1.2958723643,1.3
1.2330560948,1.2958283701,1.3
1.2333218927,1.2958491223,1.3
1.2333247426,1.2957842288,1.3
1.2335095232,1.295886976,1.3
1.2336578095,1.296010659,1.3
1.2338609899,1.2960634915,1.3
1.2340516395,1.2960938256,1.3
1.2341463163,1.2960835852,1.3
1.2342792501,1.2961123732,1.3
1.2342744479,1.2961018112,1.3
1.2342999328,1.2960488864,1.3
1.2342225923,1.2961469329,1.3
1.2344606515,1.2961022437,1.3
1.23436664,1.2962561106,1.3
1.234352107,1.296195398,1.3
1.2342814255,1.2960882502,1.3
1.2341865351,1.2961638891,1.3
1.2343640874,1.2961776816,1.3
1.2343537254,1.2961710536,1.3
1.2342924212,1.2961993179,1.3
1.2343425116,1.296224428,1.3
1.2343408944,1.2963136783,1.3
1.2342821291,1.2963849227,1.3
1.2344708476,1.2963874727,1.3
1.2347393215,1.2963649522,1.3
1.2347558678,1.2964193458,1.3
1.2347302177,1.2963476357,1.3
1.2346145136,1.2963603649,1.3
1.2347639554,1.2963437074,1.3
1.2350668578,1.2961847695,1.3
1.2350500638,1.2962257893,1.3
1.2351343362,1.2960809011,1.3
1.2351184464,1.2962665168,1.3
1.2351753298,1.2961785227,1.3
1.2352916578,1.2962910588,1.3
1.2354570393,1.2964197405,1.3
1.2355629327,1.2963470935,1.3
1.2355210001,1.2963851981,1.3
1.2355653583,1.2964016107,1.3
1.2357272178,1.2963767114,1.3
1.2358534273,1.2964370663,1.3
1.236059969,1.296568431,1.3
1.2364515096,1.2965400412,1.3
1.2363500036,1.2965845299,1.3
1.2364136297,1.2966811096,1.3
1.2364322997,1.2966899889,1.3
1.2364148106,1.2966591823,1.3
1.2363820324,1.2966983911,1.3
1.2363765892,1.2967513989,1.3
1.2366425877,1.2967871557,1.3
1.2366279947,1.2967594867,1.3
1.2365768584,1.2967699649,1.3
1.2368365068,1.2967411264,1.3
1.2368146681,1.296728518,1.3
1.2367934615,1.296836978,1.3
1.2367878581,1.2967158941,1.3
1.236911143,1.2967319871,1.3
1.2370088975,1.2967385055,1.3
1.2370514093,1.2966388334,1.3
1.237171721,1.2966835755,1.3
1.2374517859,1.2966040129,1.3
1.2372845642,1.2965246284,1.3
1.2373130087,1.2964978848,1.3
1.2374191575,1.2963677944,1.3
1.2374026618,1.2963021647,1.3
1.2374945447,1.296295284,1.3
1.2375361939,1.2962591897,1.3
1.2376734026,1.2961993063,1.3
1.2379289083,1.2960872521,1.3
1.2377944433,1.2960740917,1.3
1.2377697236,1.2961473813,1.3
1.2379237115,1.2961468291,1.3
1.2381186271,1.2961460381,1.3
1.2380480566,1.2961699652,1.3
1.2379749639,1.2960667653,1.3
1.237977832,1.2960427501,1.3
1.237977146,1.2960494621,1.3
1.2378959507,1.2961413528,1.3
1.2379716628,1.2961736126,1.3
1.2381908657,1.2961814878,1.3
1.2381812009,1.2961231541,1.3
1.2382481441,1.2961029778,1.3
1.2383136818,1.296057579,1.3
1.2382613013,1.2959960734,1.3
1.2383838706,1.2960131039,1.3
1.2384153085,1.2961245977,1.3
1.2384042807,1.2960668499,1.3
1.238358523,1.2961664615,1.3
1.2385345569,1.2962584371,1.3
1.2385958956,1.2962524112,1.3
1.2387437092,1.2963398327,1.3
1.2387738815,1.2962696907,1.3
1.2388322528,1.296282723,1.3
1.2389350993,1.2962843063,1.3
1.2390921735,1.2962770182,1.3
1.2393030915,1.2964418019,1.3
1.2392937319,1.2964410771,1.3
1.23927782,1.2964367914,1.3
1.2393994592,1.2963612308,1.3
1.2394388122,1.296444555,1.3
1.2395555318,1.296413922,1.3
1.2395640889,1.2964832268,1.3
1.2396824338,1.2964452161,1.3
1.2396513337,1.2965343564,1.3
1.2396583003,1.2965743444,1.3
1.2399214251,1.296554519,1.3
1.2400019484,1.296743566,1.3
1.2399500532,1.2967605814,1.3
1.2398229736,1.2968647839,1.3
1.2399832942,1.2968046735,1.3
1.2401964233,1.2966762195,1.3
1.2402059236,1.296710817,1.3
1.2403138597,1.2967523036,1.3
1.2403699354,1.2966788186,1.3
1.2402754422,1.296685879,1.3
1.2403424515,1.296683619,1.3
1.2402981182,1.2967539861,1.3
1.2404598237,1.2967846755,1.3
1.2404119986,1.2968764628,1.3
1.2404054034,1.2969450542,1.3
1.2406279446,1.2970087189,1.3
1.2404908625,1.2970577072,1.3
1.2406615202,1.2969873466,1.3
1.2407232522,1.2969779167,1.3
1.2405202894,1.2970149735,1.3
1.2407179503,1.2970703114,1.3
1.2409477955,1.2970675232,1.3
1.2410749574,1.2970873773,1.3
1.2412231799,1.2971465052,1.3
1.2412380919,1.2972889347,1.3
1.2413435681,1.2973443584,1.3
1.2412983771,1.297259188,1.3
1.2414326201,1.2973026202,1.3
1.2413901997,1.2973123419,1.3
1.2413748507,1.2972493616,1.3
1.2413953472,1.2971870915,1.3
1.2416486158,1.2971350984,1.3
1.2416805353,1.2971493137,1.3
1.2419233378,1.297185029,1.3
1.2420870782,1.2971107203,1.3
1.2421410356,1.2970823632,1.3
1.2419430776,1.2970847246,1.3
1.2420396609,1.2971159735,1.3
1.2420396996,1.2971795627,1.3
1.2421130049,1.2972727938,1.3
1.2421267653,1.2972452909,1.3
1.2419346936,1.2973007901,1.3
1.242066397,1.297268681,1.3
1.2420623662,1.2972376943,1.3
1.242129863,1.2972762264,1.3
1.2421443495,1.2973140547,1.3
1.2422152314,1.2972624655,1.3
1.2422082004,1.2972785464,1.3
1.2422861108,1.2972831934,1.3
1.2424132695,1.2972702482,1.3
1.2423838369,1.2972922089,1.3
1.2423955093,1.2972039046,1.3
1.2425444913,1.2970640156,1.3
1.2425745998,1.2970064907,1.3
1.2426453245,1.2970874522,1.3
1.2425747233,1.296988001,1.3
1.2426193746,1.2969460267,1.3
1.2426485446,1.2968925731,1.3
1.2427498782,1.2968401402,1.3
1.2427330466,1.2968012954,1.3
1.2428757591,1.29689337,1.3
1.2429937648,1.2968947986,1.3
1.2429508381,1.2968477245,1.3
1.2429890181,1.2967969127,1.3
1.2431273004,1.2968232026,1.3
1.2432273655,1.2968311278,1.3
1.243327003,1.2968718267,1.3
1.2434162134,1.2969628224,1.3
1.2433876122,1.2968544018,1.3
1.2434566558,1.2968468641,1.3
1.2435020135,1.2967483524,1.3
1.2437032632,1.2967895652,1.3
1.2436777759,1.2966979115,1.3
1.2436349592,1.2966459053,1.3
1.2436562535,1.2966426197,1.3
1.243720816,1.2966764526,1.3
1.2438320437,1.2967285284,1.3
1.2440192104,1.2967292747,1.3
1.2440256056,1.2966905052,1.3
1.2442739214,1.2966482329,1.3
1.2442463594,1.2965450133,1.3
1.2443163494,1.2965539336,1.3
1.2443801413,1.2966186476,1.3
1.2444490856,1.2965770533,1.3
1.2444043923,1.2965808867,1.3
1.2445890423,1.2967546668,1.3
1.244697802,1.2967772897,1.3
1.2448272906,1.2966839662,1.3
1.2448643439,1.2966783342,1.3
1.2449935419,1.2967346032,1.3
1.2450296896,1.2967316721,1.3
1.2450706752,1.2966512205,1.3
1.2450515336,1.2966662533,1.3
1.2451145275,1.2966935034,1.3
1.24528282,1.2967434055,1.3
1.2453526326,1.2967588371,1.3
1.245550711,1.2967784589,1.3
1.2458503771,1.2968215006,1.3
1.2459278857,1.2967906593,1.3
1.2458750922,1.2967898113,1.3
1.2459437508,1.2968953983,1.3
1.2461675667,1.2968106479,1.3
1.2462695373,1.2968408987,1.3
1.2462667323,1.2968618897,1.3
1.2463014873,1.2968913348,1.3
1.2464932773,1.2968528037,1.3
1.2466123853,1.2968948363,1.3
1.2465833781,1.2969888253,1.3
1.2466223574,1.2970022623,1.3
1.2466718601,1.2970300433,1.3
1.2466437313,1.297121468,1.3
1.246591118,1.2971735398,1.3
1.2464309232,1.2972025257,1.3
1.2465150113,1.2972279462,1.3
1.2464330306,1.2972363184,1.3
1.2463717661,1.29728436,1.3
1.246437352,1.2972769393,1.3
1.2465036188,1.2972490143,1.3
1.2464872456,1.2973392419,1.3
1.2466409977,1.2974021236,1.3
1.2467970098,1.2974232146,1.3
1.2469309609,1.297462763,1.3
1.2468724127,1.2974585051,1.3
1.2470176879,1.2975918235,1.3
1.2471805556,1.2976645971,1.3
1.2472534597,1.297626508,1.3
1.2471628215,1.2976125503,1.3
1.2470816521,1.2976235085,1.3
1.2470821696,1.2975448745,1.3
1.2473037979,1.2975826334,1.3
1.247288136,1.2975775635,1.3
1.2473526331,1.2976921537,1.3
1.2473806835,1.2977018399,1.3
1.2473845773,1.2977551498,1.3
1.2475584975,1.2976519899,1.3
1.247773471,1.2977018984,1.3
1.2478579113,1.297706253,1.3
1.2479265075,1.2976909674,1.3
1.2479745508,1.2976387383,1.3
1.2479550204,1.2976121709,1.3
1.247988488,1.2976222322,1.3
1.2478821029,1.2975839505,1.3
1.2478187045,1.2976761776,1.3
1.2479076617,1.2976749448,1.3
1.2479841025,1.2976186892,1.3
1.248019833,1.2976434008,1.3
1.2481798299,1.2976540596,1.3
1.2481514397,1.297682729,1.3
1.248193436,1.2977440826,1.3
1.2482337242,1.2977739344,1.3
1.2482795566,1.2977999757,1.3
1.2482317674,1.2978364666,1.3
1.2484174202,1.2977833535,1.3
1.2483537068,1.2977892314,1.3
1.2482703967,1.2977433038,1.3
1.2483985081,1.2976676292,1.3
1.2484103854,1.2976552113,1.3
1.2485481663,1.2976425487,1.3
1.2484219181,1.297703791,1.3
1.2483738627,1.2977056917,1.3
1.2483399346,1.2976754668,1.3
1.2483178523,1.2977186122,1.3
1.2483158648,1.2977462793,1.3
1.2482984117,1.2976122289,1.3
1.2484428753,1.2976487484,1.3
1.2483674231,1.2976677194,1.3
1.2482867888,1.2976954979,1.3
1.248417703,1.2976716153,1.3
1.2485875499,1.2977404334,1.3
1.248912665,1.297820565,1.3
1.2490379192,1.2976723224,1.3
1.249143246,1.2976798139,1.3
1.2491492196,1.2976793032,1.3
1.2490562627,1.2976954277,1.3
1.2490945755,1.2977281832,1.3
1.2491440049,1.2978141449,1.3
1.2492026162,1.2978202291,1.3
1.2491362805,1.2978581842,1.3
1.2492189778,1.2979360099,1.3
1.2491990766,1.297932524,1.3
1.2493933286,1.2978962636,1.3
1.2493270643,1.2979032677,1.3
1.2495883632,1.2978912387,1.3
1.2496187569,1.2979378125,1.3
1.249612023,1.2979565909,1.3
1.2498588951,1.2979637554,1.3
1.2499291741,1.2979631561,1.3
1.250064743,1.297916815,1.3
1.2500666472,1.2979054167,1.3
1.2501798074,1.2978521747,1.3
1.2503383466,1.2978799671,1.3
1.2504268419,1.2978427317,1.3
1.250557598,1.2978236721,1.3
1.2505108543,1.297731017,1.3
1.2504834614,1.2977501467,1.3
1.2505563408,1.2977722178,1.3
1.2505932141,1.2978536379,1.3
1.2505009565,1.2979539352,1.3
1.250425194,1.2979267454,1.3
1.2505401643,1.297899053,1.3
1.2505211075,1.2979763258,1.3
1.2506191669,1.2979293644,1.3
1.2507230755,1.2979162167,1.3
1.2506524374,1.2979085869,1.3
1.2506742432,1.2978805791,1.3
1.2507070068,1.29786522,1.3
1.2509791984,1.2978226393,1.3
1.2511682934,1.2977924277,1.3
1.2510670712,1.2977841525,1.3
